filename;left;top
pdp10ki10_size=1340_sw_DATA_CLEAR_up_off.png;1194; 480
pdp10ki10_size=1340_sw_DATA35_down_on.png;1151; 483
pdp10ki10_size=1340_sw_DATA35_down_off.png;1152; 482
pdp10ki10_size=1340_sw_DATA35_up_on.png;1151; 480
pdp10ki10_size=1340_sw_DATA35_up_off.png;1151; 480
pdp10ki10_size=1340_sw_DATA34_down_on.png;1121; 482
pdp10ki10_size=1340_sw_DATA34_down_off.png;1120; 482
pdp10ki10_size=1340_sw_DATA34_up_on.png;1121; 480
pdp10ki10_size=1340_sw_DATA34_up_off.png;1121; 480
pdp10ki10_size=1340_sw_DATA33_down_on.png;1090; 482
pdp10ki10_size=1340_sw_DATA33_down_off.png;1090; 482
pdp10ki10_size=1340_sw_DATA33_up_on.png;1090; 480
pdp10ki10_size=1340_sw_DATA33_up_off.png;1090; 479
pdp10ki10_size=1340_sw_DATA32_down_on.png;1059; 482
pdp10ki10_size=1340_sw_DATA32_down_off.png;1060; 482
pdp10ki10_size=1340_sw_DATA32_up_on.png;1060; 480
pdp10ki10_size=1340_sw_DATA32_up_off.png;1060; 480
pdp10ki10_size=1340_sw_DATA31_down_on.png;1029; 482
pdp10ki10_size=1340_sw_DATA31_down_off.png;1029; 482
pdp10ki10_size=1340_sw_DATA31_up_on.png;1029; 480
pdp10ki10_size=1340_sw_DATA31_up_off.png;1030; 479
pdp10ki10_size=1340_sw_DATA30_down_on.png;1000; 481
pdp10ki10_size=1340_sw_DATA30_down_off.png;1000; 482
pdp10ki10_size=1340_sw_DATA30_up_on.png;999; 479
pdp10ki10_size=1340_sw_DATA30_up_off.png;1000; 479
pdp10ki10_size=1340_sw_DATA29_down_on.png;970; 482
pdp10ki10_size=1340_sw_DATA29_down_off.png;970; 482
pdp10ki10_size=1340_sw_DATA29_up_on.png;969; 479
pdp10ki10_size=1340_sw_DATA29_up_off.png;969; 479
pdp10ki10_size=1340_sw_DATA28_down_on.png;940; 481
pdp10ki10_size=1340_sw_DATA28_down_off.png;939; 482
pdp10ki10_size=1340_sw_DATA28_up_on.png;940; 479
pdp10ki10_size=1340_sw_DATA28_up_off.png;940; 479
pdp10ki10_size=1340_sw_DATA27_down_on.png;908; 482
pdp10ki10_size=1340_sw_DATA27_down_off.png;908; 482
pdp10ki10_size=1340_sw_DATA27_up_on.png;908; 480
pdp10ki10_size=1340_sw_DATA27_up_off.png;909; 479
pdp10ki10_size=1340_sw_DATA26_down_on.png;878; 482
pdp10ki10_size=1340_sw_DATA26_down_off.png;878; 482
pdp10ki10_size=1340_sw_DATA26_up_on.png;878; 480
pdp10ki10_size=1340_sw_DATA26_up_off.png;878; 479
pdp10ki10_size=1340_sw_DATA25_down_on.png;848; 482
pdp10ki10_size=1340_sw_DATA25_down_off.png;848; 482
pdp10ki10_size=1340_sw_DATA25_up_on.png;848; 479
pdp10ki10_size=1340_sw_DATA25_up_off.png;848; 479
pdp10ki10_size=1340_sw_DATA24_down_on.png;818; 481
pdp10ki10_size=1340_sw_DATA24_down_off.png;818; 482
pdp10ki10_size=1340_sw_DATA24_up_on.png;818; 480
pdp10ki10_size=1340_sw_DATA24_up_off.png;818; 479
pdp10ki10_size=1340_sw_DATA23_down_on.png;787; 482
pdp10ki10_size=1340_sw_DATA23_down_off.png;788; 482
pdp10ki10_size=1340_sw_DATA23_up_on.png;787; 479
pdp10ki10_size=1340_sw_DATA23_up_off.png;787; 479
pdp10ki10_size=1340_sw_DATA22_down_on.png;757; 482
pdp10ki10_size=1340_sw_DATA22_down_off.png;757; 482
pdp10ki10_size=1340_sw_DATA22_up_on.png;757; 479
pdp10ki10_size=1340_sw_DATA22_up_off.png;757; 479
pdp10ki10_size=1340_sw_DATA21_down_on.png;726; 482
pdp10ki10_size=1340_sw_DATA21_down_off.png;727; 482
pdp10ki10_size=1340_sw_DATA21_up_on.png;727; 479
pdp10ki10_size=1340_sw_DATA21_up_off.png;727; 479
pdp10ki10_size=1340_sw_DATA20_down_on.png;697; 482
pdp10ki10_size=1340_sw_DATA20_down_off.png;697; 482
pdp10ki10_size=1340_sw_DATA20_up_on.png;697; 479
pdp10ki10_size=1340_sw_DATA20_up_off.png;697; 479
pdp10ki10_size=1340_sw_DATA19_down_on.png;666; 482
pdp10ki10_size=1340_sw_DATA19_down_off.png;666; 482
pdp10ki10_size=1340_sw_DATA19_up_on.png;666; 479
pdp10ki10_size=1340_sw_DATA19_up_off.png;667; 479
pdp10ki10_size=1340_sw_DATA18_down_on.png;636; 482
pdp10ki10_size=1340_sw_DATA18_down_off.png;636; 482
pdp10ki10_size=1340_sw_DATA18_up_on.png;636; 479
pdp10ki10_size=1340_sw_DATA18_up_off.png;636; 479
pdp10ki10_size=1340_sw_DATA17_down_on.png;606; 482
pdp10ki10_size=1340_sw_DATA17_down_off.png;605; 482
pdp10ki10_size=1340_sw_DATA17_up_on.png;605; 479
pdp10ki10_size=1340_sw_DATA17_up_off.png;605; 479
pdp10ki10_size=1340_sw_DATA16_down_on.png;575; 482
pdp10ki10_size=1340_sw_DATA16_down_off.png;575; 482
pdp10ki10_size=1340_sw_DATA16_up_on.png;575; 480
pdp10ki10_size=1340_sw_DATA16_up_off.png;575; 479
pdp10ki10_size=1340_sw_DATA15_down_on.png;544; 481
pdp10ki10_size=1340_sw_DATA15_down_off.png;545; 481
pdp10ki10_size=1340_sw_DATA15_up_on.png;545; 479
pdp10ki10_size=1340_sw_DATA15_up_off.png;545; 479
pdp10ki10_size=1340_sw_DATA14_down_on.png;515; 482
pdp10ki10_size=1340_sw_DATA14_down_off.png;515; 482
pdp10ki10_size=1340_sw_DATA14_up_on.png;515; 480
pdp10ki10_size=1340_sw_DATA14_up_off.png;515; 479
pdp10ki10_size=1340_sw_DATA13_down_on.png;484; 482
pdp10ki10_size=1340_sw_DATA13_down_off.png;485; 482
pdp10ki10_size=1340_sw_DATA13_up_on.png;485; 480
pdp10ki10_size=1340_sw_DATA13_up_off.png;485; 479
pdp10ki10_size=1340_sw_DATA12_down_on.png;455; 482
pdp10ki10_size=1340_sw_DATA12_down_off.png;455; 482
pdp10ki10_size=1340_sw_DATA12_up_on.png;454; 479
pdp10ki10_size=1340_sw_DATA12_up_off.png;454; 479
pdp10ki10_size=1340_sw_DATA11_down_on.png;425; 482
pdp10ki10_size=1340_sw_DATA11_down_off.png;425; 482
pdp10ki10_size=1340_sw_DATA11_up_on.png;424; 480
pdp10ki10_size=1340_sw_DATA11_up_off.png;423; 480
pdp10ki10_size=1340_sw_DATA10_down_on.png;395; 481
pdp10ki10_size=1340_sw_DATA10_down_off.png;395; 482
pdp10ki10_size=1340_sw_DATA10_up_on.png;394; 479
pdp10ki10_size=1340_sw_DATA10_up_off.png;394; 479
pdp10ki10_size=1340_sw_DATA09_down_on.png;365; 481
pdp10ki10_size=1340_sw_DATA09_down_off.png;365; 482
pdp10ki10_size=1340_sw_DATA09_up_on.png;365; 479
pdp10ki10_size=1340_sw_DATA09_up_off.png;364; 479
pdp10ki10_size=1340_sw_DATA08_down_on.png;334; 482
pdp10ki10_size=1340_sw_DATA08_down_off.png;335; 482
pdp10ki10_size=1340_sw_DATA08_up_on.png;334; 479
pdp10ki10_size=1340_sw_DATA08_up_off.png;334; 479
pdp10ki10_size=1340_sw_DATA07_down_on.png;305; 482
pdp10ki10_size=1340_sw_DATA07_down_off.png;305; 481
pdp10ki10_size=1340_sw_DATA07_up_on.png;304; 480
pdp10ki10_size=1340_sw_DATA07_up_off.png;304; 480
pdp10ki10_size=1340_sw_DATA06_down_on.png;275; 482
pdp10ki10_size=1340_sw_DATA06_down_off.png;274; 482
pdp10ki10_size=1340_sw_DATA06_up_on.png;274; 480
pdp10ki10_size=1340_sw_DATA06_up_off.png;274; 480
pdp10ki10_size=1340_sw_DATA05_down_on.png;244; 482
pdp10ki10_size=1340_sw_DATA05_down_off.png;244; 482
pdp10ki10_size=1340_sw_DATA05_up_on.png;243; 480
pdp10ki10_size=1340_sw_DATA05_up_off.png;243; 479
pdp10ki10_size=1340_sw_DATA04_down_on.png;214; 481
pdp10ki10_size=1340_sw_DATA04_down_off.png;214; 482
pdp10ki10_size=1340_sw_DATA04_up_on.png;213; 479
pdp10ki10_size=1340_sw_DATA04_up_off.png;213; 480
pdp10ki10_size=1340_sw_DATA03_down_on.png;183; 482
pdp10ki10_size=1340_sw_DATA03_down_off.png;183; 482
pdp10ki10_size=1340_sw_DATA03_up_on.png;183; 479
pdp10ki10_size=1340_sw_DATA03_up_off.png;182; 479
pdp10ki10_size=1340_sw_DATA02_down_on.png;154; 482
pdp10ki10_size=1340_sw_DATA02_down_off.png;154; 482
pdp10ki10_size=1340_sw_DATA02_up_on.png;152; 480
pdp10ki10_size=1340_sw_DATA02_up_off.png;153; 479
pdp10ki10_size=1340_sw_DATA01_down_on.png;125; 483
pdp10ki10_size=1340_sw_DATA01_down_off.png;124; 483
pdp10ki10_size=1340_sw_DATA01_up_on.png;122; 480
pdp10ki10_size=1340_sw_DATA01_up_off.png;122; 480
pdp10ki10_size=1340_sw_DATA00_down_on.png;93; 482
pdp10ki10_size=1340_sw_DATA00_down_off.png;94; 482
pdp10ki10_size=1340_sw_DATA00_up_on.png;91; 480
pdp10ki10_size=1340_sw_DATA00_up_off.png;92; 480
pdp10ki10_size=1340_sw_ADDRESS_LOAD_down_on.png;1222; 426
pdp10ki10_size=1340_sw_ADDRESS_LOAD_down_off.png;1223; 426
pdp10ki10_size=1340_sw_ADDRESS_LOAD_up_on.png;1222; 424
pdp10ki10_size=1340_sw_ADDRESS_LOAD_up_off.png;1223; 424
pdp10ki10_size=1340_sw_ADDRESS_CLEAR_down_on.png;1190; 427
pdp10ki10_size=1340_sw_ADDRESS_CLEAR_down_off.png;1191; 427
pdp10ki10_size=1340_sw_ADDRESS_CLEAR_up_on.png;1192; 424
pdp10ki10_size=1340_sw_ADDRESS_CLEAR_up_off.png;1192; 424
pdp10ki10_size=1340_sw_ADDRESS35_down_on.png;1149; 426
pdp10ki10_size=1340_sw_ADDRESS35_down_off.png;1149; 426
pdp10ki10_size=1340_sw_ADDRESS35_up_on.png;1149; 423
pdp10ki10_size=1340_sw_ADDRESS35_up_off.png;1149; 423
pdp10ki10_size=1340_sw_ADDRESS34_down_on.png;1119; 427
pdp10ki10_size=1340_sw_ADDRESS34_down_off.png;1119; 427
pdp10ki10_size=1340_sw_ADDRESS34_up_on.png;1119; 424
pdp10ki10_size=1340_sw_ADDRESS34_up_off.png;1119; 424
pdp10ki10_size=1340_sw_ADDRESS33_down_on.png;1089; 426
pdp10ki10_size=1340_sw_ADDRESS33_down_off.png;1089; 426
pdp10ki10_size=1340_sw_ADDRESS33_up_on.png;1089; 424
pdp10ki10_size=1340_sw_ADDRESS33_up_off.png;1089; 424
pdp10ki10_size=1340_sw_ADDRESS32_down_on.png;1059; 426
pdp10ki10_size=1340_sw_ADDRESS32_down_off.png;1060; 426
pdp10ki10_size=1340_sw_ADDRESS32_up_on.png;1059; 424
pdp10ki10_size=1340_sw_ADDRESS32_up_off.png;1059; 424
pdp10ki10_size=1340_sw_ADDRESS31_down_on.png;1028; 426
pdp10ki10_size=1340_sw_ADDRESS31_down_off.png;1029; 427
pdp10ki10_size=1340_sw_ADDRESS31_up_on.png;1028; 424
pdp10ki10_size=1340_sw_ADDRESS31_up_off.png;1029; 424
pdp10ki10_size=1340_sw_ADDRESS30_down_on.png;998; 426
pdp10ki10_size=1340_sw_ADDRESS30_down_off.png;998; 426
pdp10ki10_size=1340_sw_ADDRESS30_up_on.png;998; 424
pdp10ki10_size=1340_sw_ADDRESS30_up_off.png;998; 424
pdp10ki10_size=1340_sw_ADDRESS29_down_on.png;968; 427
pdp10ki10_size=1340_sw_ADDRESS29_down_off.png;968; 426
pdp10ki10_size=1340_sw_ADDRESS29_up_on.png;968; 424
pdp10ki10_size=1340_sw_ADDRESS29_up_off.png;969; 424
pdp10ki10_size=1340_sw_ADDRESS28_down_on.png;938; 425
pdp10ki10_size=1340_sw_ADDRESS28_down_off.png;938; 426
pdp10ki10_size=1340_sw_ADDRESS28_up_on.png;938; 423
pdp10ki10_size=1340_sw_ADDRESS28_up_off.png;938; 423
pdp10ki10_size=1340_sw_ADDRESS27_down_on.png;908; 425
pdp10ki10_size=1340_sw_ADDRESS27_down_off.png;908; 425
pdp10ki10_size=1340_sw_ADDRESS27_up_on.png;907; 423
pdp10ki10_size=1340_sw_ADDRESS27_up_off.png;908; 424
pdp10ki10_size=1340_sw_ADDRESS26_down_on.png;878; 426
pdp10ki10_size=1340_sw_ADDRESS26_down_off.png;878; 426
pdp10ki10_size=1340_sw_ADDRESS26_up_on.png;878; 424
pdp10ki10_size=1340_sw_ADDRESS26_up_off.png;878; 424
pdp10ki10_size=1340_sw_ADDRESS25_down_on.png;847; 427
pdp10ki10_size=1340_sw_ADDRESS25_down_off.png;848; 427
pdp10ki10_size=1340_sw_ADDRESS25_up_on.png;848; 424
pdp10ki10_size=1340_sw_ADDRESS25_up_off.png;848; 424
pdp10ki10_size=1340_sw_ADDRESS24_down_on.png;818; 426
pdp10ki10_size=1340_sw_ADDRESS24_down_off.png;818; 427
pdp10ki10_size=1340_sw_ADDRESS24_up_on.png;817; 424
pdp10ki10_size=1340_sw_ADDRESS24_up_off.png;818; 424
pdp10ki10_size=1340_sw_ADDRESS23_down_on.png;787; 426
pdp10ki10_size=1340_sw_ADDRESS23_down_off.png;787; 426
pdp10ki10_size=1340_sw_ADDRESS23_up_on.png;787; 424
pdp10ki10_size=1340_sw_ADDRESS23_up_off.png;787; 424
pdp10ki10_size=1340_sw_ADDRESS22_down_on.png;757; 426
pdp10ki10_size=1340_sw_ADDRESS22_down_off.png;757; 426
pdp10ki10_size=1340_sw_ADDRESS22_up_on.png;757; 424
pdp10ki10_size=1340_sw_ADDRESS22_up_off.png;757; 424
pdp10ki10_size=1340_sw_ADDRESS21_down_on.png;727; 426
pdp10ki10_size=1340_sw_ADDRESS21_down_off.png;727; 426
pdp10ki10_size=1340_sw_ADDRESS21_up_on.png;727; 424
pdp10ki10_size=1340_sw_ADDRESS21_up_off.png;727; 424
pdp10ki10_size=1340_sw_ADDRESS20_down_on.png;697; 426
pdp10ki10_size=1340_sw_ADDRESS20_down_off.png;697; 426
pdp10ki10_size=1340_sw_ADDRESS20_up_on.png;697; 424
pdp10ki10_size=1340_sw_ADDRESS20_up_off.png;697; 424
pdp10ki10_size=1340_sw_ADDRESS19_down_on.png;667; 426
pdp10ki10_size=1340_sw_ADDRESS19_down_off.png;667; 426
pdp10ki10_size=1340_sw_ADDRESS19_up_on.png;666; 424
pdp10ki10_size=1340_sw_ADDRESS19_up_off.png;667; 424
pdp10ki10_size=1340_sw_ADDRESS18_down_on.png;637; 426
pdp10ki10_size=1340_sw_ADDRESS18_down_off.png;637; 426
pdp10ki10_size=1340_sw_ADDRESS18_up_on.png;636; 424
pdp10ki10_size=1340_sw_ADDRESS18_up_off.png;636; 424
pdp10ki10_size=1340_sw_ADDRESS17_down_on.png;606; 426
pdp10ki10_size=1340_sw_ADDRESS17_down_off.png;607; 426
pdp10ki10_size=1340_sw_ADDRESS17_up_on.png;606; 424
pdp10ki10_size=1340_sw_ADDRESS17_up_off.png;606; 424
pdp10ki10_size=1340_sw_ADDRESS16_down_on.png;577; 426
pdp10ki10_size=1340_sw_ADDRESS16_down_off.png;577; 426
pdp10ki10_size=1340_sw_ADDRESS16_up_on.png;576; 424
pdp10ki10_size=1340_sw_ADDRESS16_up_off.png;576; 424
pdp10ki10_size=1340_sw_ADDRESS15_down_on.png;546; 426
pdp10ki10_size=1340_sw_ADDRESS15_down_off.png;546; 426
pdp10ki10_size=1340_sw_ADDRESS15_up_on.png;546; 424
pdp10ki10_size=1340_sw_ADDRESS15_up_off.png;546; 424
pdp10ki10_size=1340_sw_ADDRESS14_down_on.png;515; 426
pdp10ki10_size=1340_sw_ADDRESS14_down_off.png;516; 426
pdp10ki10_size=1340_sw_ADDRESS14_up_on.png;515; 423
pdp10ki10_size=1340_sw_ADDRESS14_up_off.png;515; 424
pdp10ki10_size=1340_sw_PAGING_USER_down_on.png;456; 426
pdp10ki10_size=1340_sw_PAGING_USER_down_off.png;456; 426
pdp10ki10_size=1340_sw_PAGING_USER_up_on.png;456; 424
pdp10ki10_size=1340_sw_PAGING_USER_up_off.png;456; 425
pdp10ki10_size=1340_sw_PAGING_EXEC_down_on.png;425; 426
pdp10ki10_size=1340_sw_PAGING_EXEC_down_off.png;425; 426
pdp10ki10_size=1340_sw_PAGING_EXEC_up_on.png;425; 423
pdp10ki10_size=1340_sw_PAGING_EXEC_up_off.png;425; 424
pdp10ki10_size=1340_led_DATA35_on.png;1157; 391
pdp10ki10_size=1340_led_DATA34_on.png;1125; 391
pdp10ki10_size=1340_led_DATA33_on.png;1098; 390
pdp10ki10_size=1340_led_DATA32_on.png;1067; 390
pdp10ki10_size=1340_led_DATA31_on.png;1036; 390
pdp10ki10_size=1340_led_DATA30_on.png;1007; 391
pdp10ki10_size=1340_led_DATA29_on.png;975; 390
pdp10ki10_size=1340_led_DATA28_on.png;946; 390
pdp10ki10_size=1340_led_DATA27_on.png;917; 389
pdp10ki10_size=1340_led_DATA26_on.png;888; 390
pdp10ki10_size=1340_led_DATA25_on.png;856; 390
pdp10ki10_size=1340_led_DATA24_on.png;827; 390
pdp10ki10_size=1340_led_DATA23_on.png;796; 389
pdp10ki10_size=1340_led_DATA22_on.png;767; 391
pdp10ki10_size=1340_led_DATA21_on.png;736; 389
pdp10ki10_size=1340_led_DATA20_on.png;708; 389
pdp10ki10_size=1340_led_DATA19_on.png;677; 390
pdp10ki10_size=1340_led_DATA18_on.png;645; 390
pdp10ki10_size=1340_led_DATA17_on.png;616; 392
pdp10ki10_size=1340_led_DATA16_on.png;587; 390
pdp10ki10_size=1340_led_DATA15_on.png;556; 390
pdp10ki10_size=1340_led_DATA14_on.png;524; 390
pdp10ki10_size=1340_led_DATA13_on.png;495; 392
pdp10ki10_size=1340_led_DATA12_on.png;466; 392
pdp10ki10_size=1340_led_DATA11_on.png;435; 390
pdp10ki10_size=1340_led_DATA10_on.png;405; 392
pdp10ki10_size=1340_led_DATA09_on.png;377; 392
pdp10ki10_size=1340_led_DATA08_on.png;348; 392
pdp10ki10_size=1340_led_DATA07_on.png;316; 390
pdp10ki10_size=1340_led_DATA06_on.png;287; 390
pdp10ki10_size=1340_led_DATA05_on.png;258; 393
pdp10ki10_size=1340_led_DATA04_on.png;226; 391
pdp10ki10_size=1340_led_DATA03_on.png;197; 390
pdp10ki10_size=1340_led_DATA02_on.png;168; 390
pdp10ki10_size=1340_led_DATA01_on.png;136; 391
pdp10ki10_size=1340_led_DATA00_on.png;108; 390
pdp10ki10_size=1340_led_PROGRAM_DATA_on.png;664; 373
pdp10ki10_size=1340_led_MEMORY_DATA_on.png;604; 372
pdp10ki10_size=1340_led_INSTRUCTION35_on.png;1155; 356
pdp10ki10_size=1340_led_INSTRUCTION34_on.png;1126; 354
pdp10ki10_size=1340_led_INSTRUCTION33_on.png;1094; 354
pdp10ki10_size=1340_led_INSTRUCTION32_on.png;1065; 354
pdp10ki10_size=1340_led_INSTRUCTION31_on.png;1036; 357
pdp10ki10_size=1340_led_INSTRUCTION30_on.png;1004; 355
pdp10ki10_size=1340_led_INSTRUCTION29_on.png;975; 355
pdp10ki10_size=1340_led_INSTRUCTION28_on.png;943; 354
pdp10ki10_size=1340_led_INSTRUCTION27_on.png;914; 355
pdp10ki10_size=1340_led_INSTRUCTION26_on.png;885; 355
pdp10ki10_size=1340_led_INSTRUCTION25_on.png;856; 354
pdp10ki10_size=1340_led_INSTRUCTION24_on.png;825; 355
pdp10ki10_size=1340_led_INSTRUCTION23_on.png;797; 355
pdp10ki10_size=1340_led_INSTRUCTION22_on.png;766; 355
pdp10ki10_size=1340_led_INSTRUCTION21_on.png;735; 354
pdp10ki10_size=1340_led_INSTRUCTION20_on.png;707; 355
pdp10ki10_size=1340_led_INSTRUCTION19_on.png;677; 354
pdp10ki10_size=1340_led_INSTRUCTION18_on.png;648; 354
pdp10ki10_size=1340_led_INSTRUCTION17_on.png;616; 355
pdp10ki10_size=1340_led_INSTRUCTION16_on.png;587; 355
pdp10ki10_size=1340_led_INSTRUCTION15_on.png;556; 355
pdp10ki10_size=1340_led_INSTRUCTION14_on.png;526; 355
pdp10ki10_size=1340_led_INSTRUCTION13_on.png;497; 355
pdp10ki10_size=1340_led_INSTRUCTION12_on.png;468; 355
pdp10ki10_size=1340_led_INSTRUCTION11_on.png;437; 355
pdp10ki10_size=1340_led_INSTRUCTION10_on.png;406; 355
pdp10ki10_size=1340_led_INSTRUCTION09_on.png;377; 355
pdp10ki10_size=1340_led_INSTRUCTION08_on.png;347; 357
pdp10ki10_size=1340_led_INSTRUCTION07_on.png;316; 356
pdp10ki10_size=1340_led_INSTRUCTION06_on.png;289; 355
