filename;left;top
pdp10ki10_size=1580_sw_ADDRESS_BREAK_down_on.png;928; 634
pdp10ki10_size=1580_sw_ADDRESS_BREAK_down_off.png;928; 635
pdp10ki10_size=1580_sw_ADDRESS_BREAK_up_on.png;928; 631
pdp10ki10_size=1580_sw_ADDRESS_BREAK_up_off.png;928; 631
pdp10ki10_size=1580_sw_ADDRESS_STOP_down_on.png;893; 635
pdp10ki10_size=1580_sw_ADDRESS_STOP_down_off.png;893; 635
pdp10ki10_size=1580_sw_ADDRESS_STOP_up_on.png;893; 632
pdp10ki10_size=1580_sw_ADDRESS_STOP_up_off.png;893; 632
pdp10ki10_size=1580_sw_WRITE_down_on.png;857; 635
pdp10ki10_size=1580_sw_WRITE_down_off.png;857; 634
pdp10ki10_size=1580_sw_WRITE_up_on.png;857; 632
pdp10ki10_size=1580_sw_WRITE_up_off.png;856; 632
pdp10ki10_size=1580_sw_FETCH_DATA_down_on.png;821; 634
pdp10ki10_size=1580_sw_FETCH_DATA_down_off.png;821; 634
pdp10ki10_size=1580_sw_FETCH_DATA_up_on.png;821; 631
pdp10ki10_size=1580_sw_FETCH_DATA_up_off.png;821; 632
pdp10ki10_size=1580_sw_FETCH_INST_down_on.png;786; 634
pdp10ki10_size=1580_sw_FETCH_INST_down_off.png;786; 634
pdp10ki10_size=1580_sw_FETCH_INST_up_on.png;785; 632
pdp10ki10_size=1580_sw_FETCH_INST_up_off.png;784; 632
pdp10ki10_size=1580_sw_REPEAT_down_on.png;714; 634
pdp10ki10_size=1580_sw_REPEAT_down_off.png;714; 635
pdp10ki10_size=1580_sw_REPEAT_up_on.png;714; 632
pdp10ki10_size=1580_sw_REPEAT_up_off.png;714; 632
pdp10ki10_size=1580_sw_STOP_NXM_down_on.png;678; 633
pdp10ki10_size=1580_sw_STOP_NXM_down_off.png;679; 634
pdp10ki10_size=1580_sw_STOP_NXM_up_on.png;678; 631
pdp10ki10_size=1580_sw_STOP_NXM_up_off.png;678; 631
pdp10ki10_size=1580_sw_STOP_PAR_down_on.png;643; 633
pdp10ki10_size=1580_sw_STOP_PAR_down_off.png;644; 634
pdp10ki10_size=1580_sw_STOP_PAR_up_on.png;643; 631
pdp10ki10_size=1580_sw_STOP_PAR_up_off.png;643; 631
pdp10ki10_size=1580_sw_SINGLE_PULSER_down_on.png;607; 634
pdp10ki10_size=1580_sw_SINGLE_PULSER_down_off.png;607; 634
pdp10ki10_size=1580_sw_SINGLE_PULSER_up_on.png;607; 632
pdp10ki10_size=1580_sw_SINGLE_PULSER_up_off.png;607; 632
pdp10ki10_size=1580_sw_SINGLE_INST_down_on.png;571; 634
pdp10ki10_size=1580_sw_SINGLE_INST_down_off.png;571; 635
pdp10ki10_size=1580_sw_SINGLE_INST_up_on.png;570; 632
pdp10ki10_size=1580_sw_SINGLE_INST_up_off.png;570; 632
pdp10ki10_size=1580_sw_DATA_LOAD_down_on.png;1446; 568
pdp10ki10_size=1580_sw_DATA_LOAD_down_off.png;1446; 568
pdp10ki10_size=1580_sw_DATA_LOAD_up_on.png;1444; 565
pdp10ki10_size=1580_sw_DATA_LOAD_up_off.png;1445; 565
pdp10ki10_size=1580_sw_DATA_CLEAR_down_on.png;1409; 568
pdp10ki10_size=1580_sw_DATA_CLEAR_down_off.png;1409; 568
pdp10ki10_size=1580_sw_DATA_CLEAR_up_on.png;1408; 565
pdp10ki10_size=1580_sw_DATA_CLEAR_up_off.png;1407; 565
pdp10ki10_size=1580_sw_DATA35_down_on.png;1358; 569
pdp10ki10_size=1580_sw_DATA35_down_off.png;1358; 569
pdp10ki10_size=1580_sw_DATA35_up_on.png;1358; 565
pdp10ki10_size=1580_sw_DATA35_up_off.png;1357; 565
pdp10ki10_size=1580_sw_DATA34_down_on.png;1322; 568
pdp10ki10_size=1580_sw_DATA34_down_off.png;1321; 568
pdp10ki10_size=1580_sw_DATA34_up_on.png;1321; 566
pdp10ki10_size=1580_sw_DATA34_up_off.png;1322; 566
pdp10ki10_size=1580_sw_DATA33_down_on.png;1285; 568
pdp10ki10_size=1580_sw_DATA33_down_off.png;1285; 568
pdp10ki10_size=1580_sw_DATA33_up_on.png;1285; 565
pdp10ki10_size=1580_sw_DATA33_up_off.png;1286; 565
pdp10ki10_size=1580_sw_DATA32_down_on.png;1249; 568
pdp10ki10_size=1580_sw_DATA32_down_off.png;1249; 568
pdp10ki10_size=1580_sw_DATA32_up_on.png;1249; 565
pdp10ki10_size=1580_sw_DATA32_up_off.png;1250; 565
pdp10ki10_size=1580_sw_DATA31_down_on.png;1214; 568
pdp10ki10_size=1580_sw_DATA31_down_off.png;1214; 567
pdp10ki10_size=1580_sw_DATA31_up_on.png;1214; 565
pdp10ki10_size=1580_sw_DATA31_up_off.png;1215; 565
pdp10ki10_size=1580_sw_DATA30_down_on.png;1179; 567
pdp10ki10_size=1580_sw_DATA30_down_off.png;1179; 568
pdp10ki10_size=1580_sw_DATA30_up_on.png;1178; 565
pdp10ki10_size=1580_sw_DATA30_up_off.png;1179; 565
pdp10ki10_size=1580_sw_DATA29_down_on.png;1143; 568
pdp10ki10_size=1580_sw_DATA29_down_off.png;1143; 567
pdp10ki10_size=1580_sw_DATA29_up_on.png;1143; 565
pdp10ki10_size=1580_sw_DATA29_up_off.png;1143; 565
pdp10ki10_size=1580_sw_DATA28_down_on.png;1108; 567
pdp10ki10_size=1580_sw_DATA28_down_off.png;1108; 567
pdp10ki10_size=1580_sw_DATA28_up_on.png;1108; 565
pdp10ki10_size=1580_sw_DATA28_up_off.png;1108; 565
pdp10ki10_size=1580_sw_DATA27_down_on.png;1071; 568
pdp10ki10_size=1580_sw_DATA27_down_off.png;1071; 568
pdp10ki10_size=1580_sw_DATA27_up_on.png;1071; 565
pdp10ki10_size=1580_sw_DATA27_up_off.png;1072; 565
pdp10ki10_size=1580_sw_DATA26_down_on.png;1036; 568
pdp10ki10_size=1580_sw_DATA26_down_off.png;1036; 568
pdp10ki10_size=1580_sw_DATA26_up_on.png;1035; 565
pdp10ki10_size=1580_sw_DATA26_up_off.png;1036; 565
pdp10ki10_size=1580_sw_DATA25_down_on.png;1000; 567
pdp10ki10_size=1580_sw_DATA25_down_off.png;1000; 568
pdp10ki10_size=1580_sw_DATA25_up_on.png;1000; 565
pdp10ki10_size=1580_sw_DATA25_up_off.png;1000; 565
pdp10ki10_size=1580_sw_DATA24_down_on.png;965; 567
pdp10ki10_size=1580_sw_DATA24_down_off.png;964; 568
pdp10ki10_size=1580_sw_DATA24_up_on.png;964; 565
pdp10ki10_size=1580_sw_DATA24_up_off.png;964; 565
pdp10ki10_size=1580_sw_DATA23_down_on.png;928; 568
pdp10ki10_size=1580_sw_DATA23_down_off.png;929; 568
pdp10ki10_size=1580_sw_DATA23_up_on.png;928; 565
pdp10ki10_size=1580_sw_DATA23_up_off.png;928; 565
pdp10ki10_size=1580_sw_DATA22_down_on.png;892; 568
pdp10ki10_size=1580_sw_DATA22_down_off.png;892; 568
pdp10ki10_size=1580_sw_DATA22_up_on.png;893; 565
pdp10ki10_size=1580_sw_DATA22_up_off.png;893; 565
pdp10ki10_size=1580_sw_DATA21_down_on.png;857; 568
pdp10ki10_size=1580_sw_DATA21_down_off.png;857; 568
pdp10ki10_size=1580_sw_DATA21_up_on.png;857; 565
pdp10ki10_size=1580_sw_DATA21_up_off.png;857; 565
pdp10ki10_size=1580_sw_DATA20_down_on.png;821; 568
pdp10ki10_size=1580_sw_DATA20_down_off.png;822; 567
pdp10ki10_size=1580_sw_DATA20_up_on.png;822; 565
pdp10ki10_size=1580_sw_DATA20_up_off.png;822; 565
pdp10ki10_size=1580_sw_DATA19_down_on.png;785; 567
pdp10ki10_size=1580_sw_DATA19_down_off.png;785; 567
pdp10ki10_size=1580_sw_DATA19_up_on.png;786; 565
pdp10ki10_size=1580_sw_DATA19_up_off.png;786; 565
pdp10ki10_size=1580_sw_DATA18_down_on.png;750; 567
pdp10ki10_size=1580_sw_DATA18_down_off.png;750; 567
pdp10ki10_size=1580_sw_DATA18_up_on.png;750; 565
pdp10ki10_size=1580_sw_DATA18_up_off.png;750; 565
pdp10ki10_size=1580_sw_DATA17_down_on.png;714; 568
pdp10ki10_size=1580_sw_DATA17_down_off.png;714; 568
pdp10ki10_size=1580_sw_DATA17_up_on.png;714; 565
pdp10ki10_size=1580_sw_DATA17_up_off.png;714; 564
pdp10ki10_size=1580_sw_DATA16_down_on.png;679; 568
pdp10ki10_size=1580_sw_DATA16_down_off.png;678; 568
pdp10ki10_size=1580_sw_DATA16_up_on.png;678; 565
pdp10ki10_size=1580_sw_DATA16_up_off.png;678; 565
pdp10ki10_size=1580_sw_DATA15_down_on.png;642; 567
pdp10ki10_size=1580_sw_DATA15_down_off.png;643; 567
pdp10ki10_size=1580_sw_DATA15_up_on.png;642; 565
pdp10ki10_size=1580_sw_DATA15_up_off.png;643; 565
pdp10ki10_size=1580_sw_DATA14_down_on.png;608; 567
pdp10ki10_size=1580_sw_DATA14_down_off.png;607; 568
pdp10ki10_size=1580_sw_DATA14_up_on.png;607; 565
pdp10ki10_size=1580_sw_DATA14_up_off.png;607; 565
pdp10ki10_size=1580_sw_DATA13_down_on.png;571; 568
pdp10ki10_size=1580_sw_DATA13_down_off.png;572; 568
pdp10ki10_size=1580_sw_DATA13_up_on.png;572; 565
pdp10ki10_size=1580_sw_DATA13_up_off.png;572; 565
pdp10ki10_size=1580_sw_DATA12_down_on.png;536; 568
pdp10ki10_size=1580_sw_DATA12_down_off.png;536; 568
pdp10ki10_size=1580_sw_DATA12_up_on.png;535; 564
pdp10ki10_size=1580_sw_DATA12_up_off.png;535; 565
pdp10ki10_size=1580_sw_DATA11_down_on.png;501; 568
pdp10ki10_size=1580_sw_DATA11_down_off.png;501; 568
pdp10ki10_size=1580_sw_DATA11_up_on.png;500; 565
pdp10ki10_size=1580_sw_DATA11_up_off.png;499; 565
pdp10ki10_size=1580_sw_DATA10_down_on.png;465; 567
pdp10ki10_size=1580_sw_DATA10_down_off.png;466; 567
pdp10ki10_size=1580_sw_DATA10_up_on.png;465; 565
pdp10ki10_size=1580_sw_DATA10_up_off.png;465; 565
pdp10ki10_size=1580_sw_DATA09_down_on.png;430; 567
pdp10ki10_size=1580_sw_DATA09_down_off.png;430; 567
pdp10ki10_size=1580_sw_DATA09_up_on.png;430; 565
pdp10ki10_size=1580_sw_DATA09_up_off.png;429; 564
pdp10ki10_size=1580_sw_DATA08_down_on.png;394; 568
pdp10ki10_size=1580_sw_DATA08_down_off.png;395; 568
pdp10ki10_size=1580_sw_DATA08_up_on.png;394; 565
pdp10ki10_size=1580_sw_DATA08_up_off.png;394; 565
pdp10ki10_size=1580_sw_DATA07_down_on.png;359; 567
pdp10ki10_size=1580_sw_DATA07_down_off.png;359; 567
pdp10ki10_size=1580_sw_DATA07_up_on.png;359; 565
pdp10ki10_size=1580_sw_DATA07_up_off.png;358; 565
pdp10ki10_size=1580_sw_DATA06_down_on.png;324; 568
pdp10ki10_size=1580_sw_DATA06_down_off.png;324; 568
pdp10ki10_size=1580_sw_DATA06_up_on.png;323; 565
pdp10ki10_size=1580_sw_DATA06_up_off.png;323; 565
pdp10ki10_size=1580_sw_DATA05_down_on.png;287; 568
pdp10ki10_size=1580_sw_DATA05_down_off.png;288; 568
pdp10ki10_size=1580_sw_DATA05_up_on.png;286; 565
pdp10ki10_size=1580_sw_DATA05_up_off.png;287; 565
pdp10ki10_size=1580_sw_DATA04_down_on.png;252; 567
pdp10ki10_size=1580_sw_DATA04_down_off.png;252; 568
pdp10ki10_size=1580_sw_DATA04_up_on.png;251; 565
pdp10ki10_size=1580_sw_DATA04_up_off.png;251; 565
pdp10ki10_size=1580_sw_DATA03_down_on.png;216; 568
pdp10ki10_size=1580_sw_DATA03_down_off.png;216; 568
pdp10ki10_size=1580_sw_DATA03_up_on.png;215; 565
pdp10ki10_size=1580_sw_DATA03_up_off.png;215; 565
pdp10ki10_size=1580_sw_DATA02_down_on.png;181; 568
pdp10ki10_size=1580_sw_DATA02_down_off.png;182; 568
pdp10ki10_size=1580_sw_DATA02_up_on.png;180; 565
pdp10ki10_size=1580_sw_DATA02_up_off.png;180; 565
pdp10ki10_size=1580_sw_DATA01_down_on.png;147; 569
pdp10ki10_size=1580_sw_DATA01_down_off.png;146; 569
pdp10ki10_size=1580_sw_DATA01_up_on.png;144; 565
pdp10ki10_size=1580_sw_DATA01_up_off.png;144; 565
pdp10ki10_size=1580_sw_DATA00_down_on.png;110; 568
pdp10ki10_size=1580_sw_DATA00_down_off.png;111; 568
pdp10ki10_size=1580_sw_DATA00_up_on.png;108; 565
pdp10ki10_size=1580_sw_DATA00_up_off.png;108; 565
pdp10ki10_size=1580_sw_ADDRESS_LOAD_down_on.png;1441; 502
pdp10ki10_size=1580_sw_ADDRESS_LOAD_down_off.png;1442; 502
pdp10ki10_size=1580_sw_ADDRESS_LOAD_up_on.png;1441; 499
pdp10ki10_size=1580_sw_ADDRESS_LOAD_up_off.png;1442; 499
pdp10ki10_size=1580_sw_ADDRESS_CLEAR_down_on.png;1404; 503
pdp10ki10_size=1580_sw_ADDRESS_CLEAR_down_off.png;1404; 503
pdp10ki10_size=1580_sw_ADDRESS_CLEAR_up_on.png;1405; 500
pdp10ki10_size=1580_sw_ADDRESS_CLEAR_up_off.png;1406; 500
pdp10ki10_size=1580_sw_ADDRESS35_down_on.png;1355; 502
pdp10ki10_size=1580_sw_ADDRESS35_down_off.png;1355; 502
pdp10ki10_size=1580_sw_ADDRESS35_up_on.png;1355; 499
pdp10ki10_size=1580_sw_ADDRESS35_up_off.png;1355; 499
pdp10ki10_size=1580_sw_ADDRESS34_down_on.png;1319; 503
pdp10ki10_size=1580_sw_ADDRESS34_down_off.png;1320; 503
pdp10ki10_size=1580_sw_ADDRESS34_up_on.png;1319; 500
pdp10ki10_size=1580_sw_ADDRESS34_up_off.png;1320; 500
pdp10ki10_size=1580_sw_ADDRESS33_down_on.png;1284; 502
pdp10ki10_size=1580_sw_ADDRESS33_down_off.png;1284; 502
pdp10ki10_size=1580_sw_ADDRESS33_up_on.png;1284; 499
pdp10ki10_size=1580_sw_ADDRESS33_up_off.png;1284; 499
pdp10ki10_size=1580_sw_ADDRESS32_down_on.png;1248; 502
pdp10ki10_size=1580_sw_ADDRESS32_down_off.png;1249; 502
pdp10ki10_size=1580_sw_ADDRESS32_up_on.png;1249; 500
pdp10ki10_size=1580_sw_ADDRESS32_up_off.png;1249; 500
pdp10ki10_size=1580_sw_ADDRESS31_down_on.png;1213; 502
pdp10ki10_size=1580_sw_ADDRESS31_down_off.png;1213; 503
pdp10ki10_size=1580_sw_ADDRESS31_up_on.png;1213; 499
pdp10ki10_size=1580_sw_ADDRESS31_up_off.png;1213; 499
pdp10ki10_size=1580_sw_ADDRESS30_down_on.png;1177; 502
pdp10ki10_size=1580_sw_ADDRESS30_down_off.png;1177; 502
pdp10ki10_size=1580_sw_ADDRESS30_up_on.png;1177; 499
pdp10ki10_size=1580_sw_ADDRESS30_up_off.png;1177; 499
pdp10ki10_size=1580_sw_ADDRESS29_down_on.png;1141; 503
pdp10ki10_size=1580_sw_ADDRESS29_down_off.png;1142; 502
pdp10ki10_size=1580_sw_ADDRESS29_up_on.png;1142; 500
pdp10ki10_size=1580_sw_ADDRESS29_up_off.png;1142; 500
pdp10ki10_size=1580_sw_ADDRESS28_down_on.png;1106; 501
pdp10ki10_size=1580_sw_ADDRESS28_down_off.png;1106; 502
pdp10ki10_size=1580_sw_ADDRESS28_up_on.png;1106; 499
pdp10ki10_size=1580_sw_ADDRESS28_up_off.png;1106; 499
pdp10ki10_size=1580_sw_ADDRESS27_down_on.png;1070; 501
pdp10ki10_size=1580_sw_ADDRESS27_down_off.png;1071; 501
pdp10ki10_size=1580_sw_ADDRESS27_up_on.png;1070; 499
pdp10ki10_size=1580_sw_ADDRESS27_up_off.png;1071; 499
pdp10ki10_size=1580_sw_ADDRESS26_down_on.png;1035; 502
pdp10ki10_size=1580_sw_ADDRESS26_down_off.png;1035; 502
pdp10ki10_size=1580_sw_ADDRESS26_up_on.png;1036; 499
pdp10ki10_size=1580_sw_ADDRESS26_up_off.png;1035; 499
pdp10ki10_size=1580_sw_ADDRESS25_down_on.png;999; 503
pdp10ki10_size=1580_sw_ADDRESS25_down_off.png;1000; 503
pdp10ki10_size=1580_sw_ADDRESS25_up_on.png;999; 500
pdp10ki10_size=1580_sw_ADDRESS25_up_off.png;1000; 500
pdp10ki10_size=1580_sw_ADDRESS24_down_on.png;964; 502
pdp10ki10_size=1580_sw_ADDRESS24_down_off.png;964; 503
pdp10ki10_size=1580_sw_ADDRESS24_up_on.png;964; 500
pdp10ki10_size=1580_sw_ADDRESS24_up_off.png;964; 500
pdp10ki10_size=1580_sw_ADDRESS23_down_on.png;928; 502
pdp10ki10_size=1580_sw_ADDRESS23_down_off.png;928; 502
pdp10ki10_size=1580_sw_ADDRESS23_up_on.png;928; 500
pdp10ki10_size=1580_sw_ADDRESS23_up_off.png;928; 500
pdp10ki10_size=1580_sw_ADDRESS22_down_on.png;893; 502
pdp10ki10_size=1580_sw_ADDRESS22_down_off.png;893; 502
pdp10ki10_size=1580_sw_ADDRESS22_up_on.png;892; 499
pdp10ki10_size=1580_sw_ADDRESS22_up_off.png;893; 499
pdp10ki10_size=1580_sw_ADDRESS21_down_on.png;857; 502
pdp10ki10_size=1580_sw_ADDRESS21_down_off.png;858; 502
pdp10ki10_size=1580_sw_ADDRESS21_up_on.png;857; 499
pdp10ki10_size=1580_sw_ADDRESS21_up_off.png;858; 499
pdp10ki10_size=1580_sw_ADDRESS20_down_on.png;822; 502
pdp10ki10_size=1580_sw_ADDRESS20_down_off.png;822; 502
pdp10ki10_size=1580_sw_ADDRESS20_up_on.png;822; 499
pdp10ki10_size=1580_sw_ADDRESS20_up_off.png;822; 500
pdp10ki10_size=1580_sw_ADDRESS19_down_on.png;787; 502
pdp10ki10_size=1580_sw_ADDRESS19_down_off.png;787; 502
pdp10ki10_size=1580_sw_ADDRESS19_up_on.png;786; 500
pdp10ki10_size=1580_sw_ADDRESS19_up_off.png;786; 500
pdp10ki10_size=1580_sw_ADDRESS18_down_on.png;751; 502
pdp10ki10_size=1580_sw_ADDRESS18_down_off.png;751; 502
pdp10ki10_size=1580_sw_ADDRESS18_up_on.png;750; 499
pdp10ki10_size=1580_sw_ADDRESS18_up_off.png;750; 499
pdp10ki10_size=1580_sw_ADDRESS17_down_on.png;715; 502
pdp10ki10_size=1580_sw_ADDRESS17_down_off.png;715; 502
pdp10ki10_size=1580_sw_ADDRESS17_up_on.png;714; 499
pdp10ki10_size=1580_sw_ADDRESS17_up_off.png;715; 499
pdp10ki10_size=1580_sw_ADDRESS16_down_on.png;680; 502
pdp10ki10_size=1580_sw_ADDRESS16_down_off.png;680; 502
pdp10ki10_size=1580_sw_ADDRESS16_up_on.png;679; 499
pdp10ki10_size=1580_sw_ADDRESS16_up_off.png;679; 499
pdp10ki10_size=1580_sw_ADDRESS15_down_on.png;644; 502
pdp10ki10_size=1580_sw_ADDRESS15_down_off.png;644; 502
pdp10ki10_size=1580_sw_ADDRESS15_up_on.png;643; 499
pdp10ki10_size=1580_sw_ADDRESS15_up_off.png;644; 499
pdp10ki10_size=1580_sw_ADDRESS14_down_on.png;608; 502
pdp10ki10_size=1580_sw_ADDRESS14_down_off.png;609; 502
pdp10ki10_size=1580_sw_ADDRESS14_up_on.png;607; 499
pdp10ki10_size=1580_sw_ADDRESS14_up_off.png;608; 499
pdp10ki10_size=1580_sw_PAGING_USER_down_on.png;537; 502
pdp10ki10_size=1580_sw_PAGING_USER_down_off.png;538; 502
pdp10ki10_size=1580_sw_PAGING_USER_up_on.png;537; 500
pdp10ki10_size=1580_sw_PAGING_USER_up_off.png;537; 500
pdp10ki10_size=1580_sw_PAGING_EXEC_down_on.png;501; 502
pdp10ki10_size=1580_sw_PAGING_EXEC_down_off.png;502; 502
pdp10ki10_size=1580_sw_PAGING_EXEC_up_on.png;501; 499
pdp10ki10_size=1580_sw_PAGING_EXEC_up_off.png;501; 499
pdp10ki10_size=1580_led_DATA35_on.png;1364; 459
pdp10ki10_size=1580_led_DATA34_on.png;1327; 459
pdp10ki10_size=1580_led_DATA33_on.png;1294; 459
pdp10ki10_size=1580_led_DATA32_on.png;1258; 459
pdp10ki10_size=1580_led_DATA31_on.png;1222; 460
pdp10ki10_size=1580_led_DATA30_on.png;1187; 461
pdp10ki10_size=1580_led_DATA29_on.png;1152; 459
pdp10ki10_size=1580_led_DATA28_on.png;1116; 459
pdp10ki10_size=1580_led_DATA27_on.png;1081; 459
pdp10ki10_size=1580_led_DATA26_on.png;1044; 459
pdp10ki10_size=1580_led_DATA25_on.png;1010; 459
pdp10ki10_size=1580_led_DATA24_on.png;975; 460
pdp10ki10_size=1580_led_DATA23_on.png;938; 459
pdp10ki10_size=1580_led_DATA22_on.png;904; 462
pdp10ki10_size=1580_led_DATA21_on.png;868; 462
pdp10ki10_size=1580_led_DATA20_on.png;833; 459
pdp10ki10_size=1580_led_DATA19_on.png;798; 459
pdp10ki10_size=1580_led_DATA18_on.png;762; 459
pdp10ki10_size=1580_led_DATA17_on.png;727; 462
pdp10ki10_size=1580_led_DATA16_on.png;692; 459
pdp10ki10_size=1580_led_DATA15_on.png;655; 459
pdp10ki10_size=1580_led_DATA14_on.png;618; 460
pdp10ki10_size=1580_led_DATA13_on.png;584; 462
pdp10ki10_size=1580_led_DATA12_on.png;550; 462
pdp10ki10_size=1580_led_DATA11_on.png;512; 460
pdp10ki10_size=1580_led_DATA10_on.png;478; 460
pdp10ki10_size=1580_led_DATA09_on.png;444; 462
pdp10ki10_size=1580_led_DATA08_on.png;410; 462
pdp10ki10_size=1580_led_DATA07_on.png;372; 460
pdp10ki10_size=1580_led_DATA06_on.png;338; 460
pdp10ki10_size=1580_led_DATA05_on.png;304; 460
pdp10ki10_size=1580_led_DATA04_on.png;267; 461
pdp10ki10_size=1580_led_DATA03_on.png;233; 460
pdp10ki10_size=1580_led_DATA02_on.png;198; 460
pdp10ki10_size=1580_led_DATA01_on.png;162; 460
pdp10ki10_size=1580_led_DATA00_on.png;127; 461
pdp10ki10_size=1580_led_PROGRAM_DATA_on.png;784; 440
pdp10ki10_size=1580_led_MEMORY_DATA_on.png;713; 439
pdp10ki10_size=1580_led_INSTRUCTION35_on.png;1361; 417
pdp10ki10_size=1580_led_INSTRUCTION34_on.png;1327; 418
pdp10ki10_size=1580_led_INSTRUCTION33_on.png;1290; 420
pdp10ki10_size=1580_led_INSTRUCTION32_on.png;1255; 417
pdp10ki10_size=1580_led_INSTRUCTION31_on.png;1222; 420
pdp10ki10_size=1580_led_INSTRUCTION30_on.png;1185; 418
pdp10ki10_size=1580_led_INSTRUCTION29_on.png;1150; 418
pdp10ki10_size=1580_led_INSTRUCTION28_on.png;1113; 418
pdp10ki10_size=1580_led_INSTRUCTION27_on.png;1078; 418
pdp10ki10_size=1580_led_INSTRUCTION26_on.png;1044; 420
pdp10ki10_size=1580_led_INSTRUCTION25_on.png;1010; 417
pdp10ki10_size=1580_led_INSTRUCTION24_on.png;972; 418
pdp10ki10_size=1580_led_INSTRUCTION23_on.png;939; 418
pdp10ki10_size=1580_led_INSTRUCTION22_on.png;904; 418
pdp10ki10_size=1580_led_INSTRUCTION21_on.png;869; 418
pdp10ki10_size=1580_led_INSTRUCTION20_on.png;832; 419
pdp10ki10_size=1580_led_INSTRUCTION19_on.png;799; 418
pdp10ki10_size=1580_led_INSTRUCTION18_on.png;764; 417
pdp10ki10_size=1580_led_INSTRUCTION17_on.png;727; 418
pdp10ki10_size=1580_led_INSTRUCTION16_on.png;692; 418
pdp10ki10_size=1580_led_INSTRUCTION15_on.png;655; 418
pdp10ki10_size=1580_led_INSTRUCTION14_on.png;621; 418
pdp10ki10_size=1580_led_INSTRUCTION13_on.png;586; 419
pdp10ki10_size=1580_led_INSTRUCTION12_on.png;550; 419
pdp10ki10_size=1580_led_INSTRUCTION11_on.png;515; 419
pdp10ki10_size=1580_led_INSTRUCTION10_on.png;478; 419
pdp10ki10_size=1580_led_INSTRUCTION09_on.png;444; 419
pdp10ki10_size=1580_led_INSTRUCTION08_on.png;409; 419
