filename;left;top
pdp10ki10_size=2950_sw_ADDRESS_STOP_down_off.png;1668; 1186
pdp10ki10_size=2950_sw_ADDRESS_STOP_up_on.png;1668; 1181
pdp10ki10_size=2950_sw_ADDRESS_STOP_up_off.png;1667; 1182
pdp10ki10_size=2950_sw_WRITE_down_on.png;1600; 1186
pdp10ki10_size=2950_sw_WRITE_down_off.png;1600; 1185
pdp10ki10_size=2950_sw_WRITE_up_on.png;1600; 1180
pdp10ki10_size=2950_sw_WRITE_up_off.png;1600; 1180
pdp10ki10_size=2950_sw_FETCH_DATA_down_on.png;1534; 1184
pdp10ki10_size=2950_sw_FETCH_DATA_down_off.png;1533; 1185
pdp10ki10_size=2950_sw_FETCH_DATA_up_on.png;1534; 1180
pdp10ki10_size=2950_sw_FETCH_DATA_up_off.png;1534; 1180
pdp10ki10_size=2950_sw_FETCH_INST_down_on.png;1467; 1184
pdp10ki10_size=2950_sw_FETCH_INST_down_off.png;1468; 1185
pdp10ki10_size=2950_sw_FETCH_INST_up_on.png;1466; 1180
pdp10ki10_size=2950_sw_FETCH_INST_up_off.png;1465; 1180
pdp10ki10_size=2950_sw_REPEAT_down_on.png;1334; 1185
pdp10ki10_size=2950_sw_REPEAT_down_off.png;1334; 1186
pdp10ki10_size=2950_sw_REPEAT_up_on.png;1334; 1180
pdp10ki10_size=2950_sw_REPEAT_up_off.png;1334; 1180
pdp10ki10_size=2950_sw_STOP_NXM_down_on.png;1266; 1183
pdp10ki10_size=2950_sw_STOP_NXM_down_off.png;1267; 1184
pdp10ki10_size=2950_sw_STOP_NXM_up_on.png;1267; 1179
pdp10ki10_size=2950_sw_STOP_NXM_up_off.png;1266; 1179
pdp10ki10_size=2950_sw_STOP_PAR_down_on.png;1202; 1183
pdp10ki10_size=2950_sw_STOP_PAR_down_off.png;1203; 1185
pdp10ki10_size=2950_sw_STOP_PAR_up_on.png;1200; 1179
pdp10ki10_size=2950_sw_STOP_PAR_up_off.png;1201; 1179
pdp10ki10_size=2950_sw_SINGLE_PULSER_down_on.png;1134; 1184
pdp10ki10_size=2950_sw_SINGLE_PULSER_down_off.png;1134; 1185
pdp10ki10_size=2950_sw_SINGLE_PULSER_up_on.png;1133; 1180
pdp10ki10_size=2950_sw_SINGLE_PULSER_up_off.png;1133; 1180
pdp10ki10_size=2950_sw_SINGLE_INST_down_on.png;1067; 1185
pdp10ki10_size=2950_sw_SINGLE_INST_down_off.png;1067; 1186
pdp10ki10_size=2950_sw_SINGLE_INST_up_on.png;1065; 1181
pdp10ki10_size=2950_sw_SINGLE_INST_up_off.png;1065; 1181
pdp10ki10_size=2950_sw_DATA_LOAD_down_on.png;2699; 1062
pdp10ki10_size=2950_sw_DATA_LOAD_down_off.png;2700; 1062
pdp10ki10_size=2950_sw_DATA_LOAD_up_on.png;2697; 1057
pdp10ki10_size=2950_sw_DATA_LOAD_up_off.png;2698; 1056
pdp10ki10_size=2950_sw_DATA_CLEAR_down_on.png;2631; 1062
pdp10ki10_size=2950_sw_DATA_CLEAR_down_off.png;2632; 1062
pdp10ki10_size=2950_sw_DATA_CLEAR_up_on.png;2630; 1057
pdp10ki10_size=2950_sw_DATA_CLEAR_up_off.png;2628; 1057
pdp10ki10_size=2950_sw_DATA35_down_on.png;2535; 1063
pdp10ki10_size=2950_sw_DATA35_down_off.png;2536; 1062
pdp10ki10_size=2950_sw_DATA35_up_on.png;2535; 1057
pdp10ki10_size=2950_sw_DATA35_up_off.png;2535; 1057
pdp10ki10_size=2950_sw_DATA34_down_on.png;2468; 1061
pdp10ki10_size=2950_sw_DATA34_down_off.png;2467; 1062
pdp10ki10_size=2950_sw_DATA34_up_on.png;2468; 1057
pdp10ki10_size=2950_sw_DATA34_up_off.png;2468; 1057
pdp10ki10_size=2950_sw_DATA33_down_on.png;2400; 1061
pdp10ki10_size=2950_sw_DATA33_down_off.png;2400; 1061
pdp10ki10_size=2950_sw_DATA33_up_on.png;2400; 1056
pdp10ki10_size=2950_sw_DATA33_up_off.png;2401; 1056
pdp10ki10_size=2950_sw_DATA32_down_on.png;2332; 1061
pdp10ki10_size=2950_sw_DATA32_down_off.png;2333; 1062
pdp10ki10_size=2950_sw_DATA32_up_on.png;2333; 1056
pdp10ki10_size=2950_sw_DATA32_up_off.png;2333; 1057
pdp10ki10_size=2950_sw_DATA31_down_on.png;2266; 1061
pdp10ki10_size=2950_sw_DATA31_down_off.png;2266; 1060
pdp10ki10_size=2950_sw_DATA31_up_on.png;2267; 1056
pdp10ki10_size=2950_sw_DATA31_up_off.png;2268; 1055
pdp10ki10_size=2950_sw_DATA30_down_on.png;2202; 1060
pdp10ki10_size=2950_sw_DATA30_down_off.png;2201; 1061
pdp10ki10_size=2950_sw_DATA30_up_on.png;2201; 1055
pdp10ki10_size=2950_sw_DATA30_up_off.png;2201; 1055
pdp10ki10_size=2950_sw_DATA29_down_on.png;2135; 1061
pdp10ki10_size=2950_sw_DATA29_down_off.png;2135; 1060
pdp10ki10_size=2950_sw_DATA29_up_on.png;2134; 1055
pdp10ki10_size=2950_sw_DATA29_up_off.png;2134; 1055
pdp10ki10_size=2950_sw_DATA28_down_on.png;2069; 1060
pdp10ki10_size=2950_sw_DATA28_down_off.png;2069; 1060
pdp10ki10_size=2950_sw_DATA28_up_on.png;2070; 1055
pdp10ki10_size=2950_sw_DATA28_up_off.png;2069; 1055
pdp10ki10_size=2950_sw_DATA27_down_on.png;2000; 1061
pdp10ki10_size=2950_sw_DATA27_down_off.png;2000; 1061
pdp10ki10_size=2950_sw_DATA27_up_on.png;2001; 1056
pdp10ki10_size=2950_sw_DATA27_up_off.png;2001; 1056
pdp10ki10_size=2950_sw_DATA26_down_on.png;1934; 1061
pdp10ki10_size=2950_sw_DATA26_down_off.png;1934; 1061
pdp10ki10_size=2950_sw_DATA26_up_on.png;1933; 1056
pdp10ki10_size=2950_sw_DATA26_up_off.png;1934; 1056
pdp10ki10_size=2950_sw_DATA25_down_on.png;1867; 1060
pdp10ki10_size=2950_sw_DATA25_down_off.png;1867; 1061
pdp10ki10_size=2950_sw_DATA25_up_on.png;1867; 1055
pdp10ki10_size=2950_sw_DATA25_up_off.png;1867; 1055
pdp10ki10_size=2950_sw_DATA24_down_on.png;1801; 1060
pdp10ki10_size=2950_sw_DATA24_down_off.png;1800; 1061
pdp10ki10_size=2950_sw_DATA24_up_on.png;1800; 1056
pdp10ki10_size=2950_sw_DATA24_up_off.png;1801; 1055
pdp10ki10_size=2950_sw_DATA23_down_on.png;1734; 1061
pdp10ki10_size=2950_sw_DATA23_down_off.png;1734; 1061
pdp10ki10_size=2950_sw_DATA23_up_on.png;1734; 1055
pdp10ki10_size=2950_sw_DATA23_up_off.png;1734; 1055
pdp10ki10_size=2950_sw_DATA22_down_on.png;1667; 1061
pdp10ki10_size=2950_sw_DATA22_down_off.png;1666; 1062
pdp10ki10_size=2950_sw_DATA22_up_on.png;1668; 1056
pdp10ki10_size=2950_sw_DATA22_up_off.png;1668; 1056
pdp10ki10_size=2950_sw_DATA21_down_on.png;1600; 1061
pdp10ki10_size=2950_sw_DATA21_down_off.png;1600; 1061
pdp10ki10_size=2950_sw_DATA21_up_on.png;1601; 1056
pdp10ki10_size=2950_sw_DATA21_up_off.png;1600; 1055
pdp10ki10_size=2950_sw_DATA20_down_on.png;1534; 1061
pdp10ki10_size=2950_sw_DATA20_down_off.png;1535; 1060
pdp10ki10_size=2950_sw_DATA20_up_on.png;1535; 1055
pdp10ki10_size=2950_sw_DATA20_up_off.png;1536; 1055
pdp10ki10_size=2950_sw_DATA19_down_on.png;1466; 1060
pdp10ki10_size=2950_sw_DATA19_down_off.png;1467; 1060
pdp10ki10_size=2950_sw_DATA19_up_on.png;1468; 1055
pdp10ki10_size=2950_sw_DATA19_up_off.png;1468; 1055
pdp10ki10_size=2950_sw_DATA18_down_on.png;1400; 1060
pdp10ki10_size=2950_sw_DATA18_down_off.png;1401; 1060
pdp10ki10_size=2950_sw_DATA18_up_on.png;1400; 1055
pdp10ki10_size=2950_sw_DATA18_up_off.png;1400; 1055
pdp10ki10_size=2950_sw_DATA17_down_on.png;1334; 1061
pdp10ki10_size=2950_sw_DATA17_down_off.png;1333; 1061
pdp10ki10_size=2950_sw_DATA17_up_on.png;1333; 1056
pdp10ki10_size=2950_sw_DATA17_up_off.png;1333; 1055
pdp10ki10_size=2950_sw_DATA16_down_on.png;1267; 1061
pdp10ki10_size=2950_sw_DATA16_down_off.png;1267; 1062
pdp10ki10_size=2950_sw_DATA16_up_on.png;1267; 1056
pdp10ki10_size=2950_sw_DATA16_up_off.png;1267; 1056
pdp10ki10_size=2950_sw_DATA15_down_on.png;1199; 1060
pdp10ki10_size=2950_sw_DATA15_down_off.png;1200; 1060
pdp10ki10_size=2950_sw_DATA15_up_on.png;1200; 1055
pdp10ki10_size=2950_sw_DATA15_up_off.png;1200; 1055
pdp10ki10_size=2950_sw_DATA14_down_on.png;1135; 1060
pdp10ki10_size=2950_sw_DATA14_down_off.png;1135; 1061
pdp10ki10_size=2950_sw_DATA14_up_on.png;1133; 1056
pdp10ki10_size=2950_sw_DATA14_up_off.png;1134; 1056
pdp10ki10_size=2950_sw_DATA13_down_on.png;1067; 1061
pdp10ki10_size=2950_sw_DATA13_down_off.png;1068; 1061
pdp10ki10_size=2950_sw_DATA13_up_on.png;1068; 1056
pdp10ki10_size=2950_sw_DATA13_up_off.png;1068; 1055
pdp10ki10_size=2950_sw_DATA12_down_on.png;1002; 1061
pdp10ki10_size=2950_sw_DATA12_down_off.png;1002; 1061
pdp10ki10_size=2950_sw_DATA12_up_on.png;1000; 1055
pdp10ki10_size=2950_sw_DATA12_up_off.png;1000; 1055
pdp10ki10_size=2950_sw_DATA11_down_on.png;935; 1061
pdp10ki10_size=2950_sw_DATA11_down_off.png;936; 1062
pdp10ki10_size=2950_sw_DATA11_up_on.png;933; 1057
pdp10ki10_size=2950_sw_DATA11_up_off.png;933; 1056
pdp10ki10_size=2950_sw_DATA10_down_on.png;869; 1060
pdp10ki10_size=2950_sw_DATA10_down_off.png;870; 1060
pdp10ki10_size=2950_sw_DATA10_up_on.png;869; 1055
pdp10ki10_size=2950_sw_DATA10_up_off.png;868; 1055
pdp10ki10_size=2950_sw_DATA09_down_on.png;804; 1060
pdp10ki10_size=2950_sw_DATA09_down_off.png;804; 1060
pdp10ki10_size=2950_sw_DATA09_up_on.png;803; 1055
pdp10ki10_size=2950_sw_DATA09_up_off.png;802; 1055
pdp10ki10_size=2950_sw_DATA08_down_on.png;737; 1061
pdp10ki10_size=2950_sw_DATA08_down_off.png;737; 1061
pdp10ki10_size=2950_sw_DATA08_up_on.png;736; 1055
pdp10ki10_size=2950_sw_DATA08_up_off.png;736; 1055
pdp10ki10_size=2950_sw_DATA07_down_on.png;671; 1060
pdp10ki10_size=2950_sw_DATA07_down_off.png;672; 1060
pdp10ki10_size=2950_sw_DATA07_up_on.png;670; 1056
pdp10ki10_size=2950_sw_DATA07_up_off.png;670; 1056
pdp10ki10_size=2950_sw_DATA06_down_on.png;606; 1061
pdp10ki10_size=2950_sw_DATA06_down_off.png;605; 1061
pdp10ki10_size=2950_sw_DATA06_up_on.png;603; 1056
pdp10ki10_size=2950_sw_DATA06_up_off.png;603; 1056
pdp10ki10_size=2950_sw_DATA05_down_on.png;537; 1061
pdp10ki10_size=2950_sw_DATA05_down_off.png;538; 1061
pdp10ki10_size=2950_sw_DATA05_up_on.png;535; 1056
pdp10ki10_size=2950_sw_DATA05_up_off.png;536; 1055
pdp10ki10_size=2950_sw_DATA04_down_on.png;471; 1060
pdp10ki10_size=2950_sw_DATA04_down_off.png;471; 1061
pdp10ki10_size=2950_sw_DATA04_up_on.png;470; 1055
pdp10ki10_size=2950_sw_DATA04_up_off.png;469; 1056
pdp10ki10_size=2950_sw_DATA03_down_on.png;403; 1061
pdp10ki10_size=2950_sw_DATA03_down_off.png;404; 1061
pdp10ki10_size=2950_sw_DATA03_up_on.png;403; 1056
pdp10ki10_size=2950_sw_DATA03_up_off.png;402; 1056
pdp10ki10_size=2950_sw_DATA02_down_on.png;339; 1062
pdp10ki10_size=2950_sw_DATA02_down_off.png;339; 1062
pdp10ki10_size=2950_sw_DATA02_up_on.png;336; 1056
pdp10ki10_size=2950_sw_DATA02_up_off.png;337; 1056
pdp10ki10_size=2950_sw_DATA01_down_on.png;275; 1063
pdp10ki10_size=2950_sw_DATA01_down_off.png;274; 1063
pdp10ki10_size=2950_sw_DATA01_up_on.png;269; 1056
pdp10ki10_size=2950_sw_DATA01_up_off.png;270; 1057
pdp10ki10_size=2950_sw_DATA00_down_on.png;205; 1062
pdp10ki10_size=2950_sw_DATA00_down_off.png;207; 1062
pdp10ki10_size=2950_sw_DATA00_up_on.png;202; 1057
pdp10ki10_size=2950_sw_DATA00_up_off.png;203; 1057
pdp10ki10_size=2950_sw_ADDRESS_LOAD_down_on.png;2692; 938
pdp10ki10_size=2950_sw_ADDRESS_LOAD_down_off.png;2692; 939
pdp10ki10_size=2950_sw_ADDRESS_LOAD_up_on.png;2691; 933
pdp10ki10_size=2950_sw_ADDRESS_LOAD_up_off.png;2692; 933
pdp10ki10_size=2950_sw_ADDRESS_CLEAR_down_on.png;2621; 939
pdp10ki10_size=2950_sw_ADDRESS_CLEAR_down_off.png;2622; 940
pdp10ki10_size=2950_sw_ADDRESS_CLEAR_up_on.png;2624; 934
pdp10ki10_size=2950_sw_ADDRESS_CLEAR_up_off.png;2625; 934
pdp10ki10_size=2950_sw_ADDRESS35_down_on.png;2530; 938
pdp10ki10_size=2950_sw_ADDRESS35_down_off.png;2530; 938
pdp10ki10_size=2950_sw_ADDRESS35_up_on.png;2530; 932
pdp10ki10_size=2950_sw_ADDRESS35_up_off.png;2530; 932
pdp10ki10_size=2950_sw_ADDRESS34_down_on.png;2464; 939
pdp10ki10_size=2950_sw_ADDRESS34_down_off.png;2465; 940
pdp10ki10_size=2950_sw_ADDRESS34_up_on.png;2464; 934
pdp10ki10_size=2950_sw_ADDRESS34_up_off.png;2465; 934
pdp10ki10_size=2950_sw_ADDRESS33_down_on.png;2398; 938
pdp10ki10_size=2950_sw_ADDRESS33_down_off.png;2398; 938
pdp10ki10_size=2950_sw_ADDRESS33_up_on.png;2398; 933
pdp10ki10_size=2950_sw_ADDRESS33_up_off.png;2398; 933
pdp10ki10_size=2950_sw_ADDRESS32_down_on.png;2331; 938
pdp10ki10_size=2950_sw_ADDRESS32_down_off.png;2333; 939
pdp10ki10_size=2950_sw_ADDRESS32_up_on.png;2332; 934
pdp10ki10_size=2950_sw_ADDRESS32_up_off.png;2332; 934
pdp10ki10_size=2950_sw_ADDRESS31_down_on.png;2265; 939
pdp10ki10_size=2950_sw_ADDRESS31_down_off.png;2265; 939
pdp10ki10_size=2950_sw_ADDRESS31_up_on.png;2265; 933
pdp10ki10_size=2950_sw_ADDRESS31_up_off.png;2266; 933
pdp10ki10_size=2950_sw_ADDRESS30_down_on.png;2198; 938
pdp10ki10_size=2950_sw_ADDRESS30_down_off.png;2199; 938
pdp10ki10_size=2950_sw_ADDRESS30_up_on.png;2198; 933
pdp10ki10_size=2950_sw_ADDRESS30_up_off.png;2198; 933
pdp10ki10_size=2950_sw_ADDRESS29_down_on.png;2131; 939
pdp10ki10_size=2950_sw_ADDRESS29_down_off.png;2132; 939
pdp10ki10_size=2950_sw_ADDRESS29_up_on.png;2132; 934
pdp10ki10_size=2950_sw_ADDRESS29_up_off.png;2133; 934
pdp10ki10_size=2950_sw_ADDRESS28_down_on.png;2066; 937
pdp10ki10_size=2950_sw_ADDRESS28_down_off.png;2065; 938
pdp10ki10_size=2950_sw_ADDRESS28_up_on.png;2065; 932
pdp10ki10_size=2950_sw_ADDRESS28_up_off.png;2065; 932
pdp10ki10_size=2950_sw_ADDRESS27_down_on.png;1999; 937
pdp10ki10_size=2950_sw_ADDRESS27_down_off.png;1999; 937
pdp10ki10_size=2950_sw_ADDRESS27_up_on.png;1998; 932
pdp10ki10_size=2950_sw_ADDRESS27_up_off.png;2000; 933
pdp10ki10_size=2950_sw_ADDRESS26_down_on.png;1933; 939
pdp10ki10_size=2950_sw_ADDRESS26_down_off.png;1933; 939
pdp10ki10_size=2950_sw_ADDRESS26_up_on.png;1934; 933
pdp10ki10_size=2950_sw_ADDRESS26_up_off.png;1933; 933
pdp10ki10_size=2950_sw_ADDRESS25_down_on.png;1866; 940
pdp10ki10_size=2950_sw_ADDRESS25_down_off.png;1867; 940
pdp10ki10_size=2950_sw_ADDRESS25_up_on.png;1866; 934
pdp10ki10_size=2950_sw_ADDRESS25_up_off.png;1867; 934
pdp10ki10_size=2950_sw_ADDRESS24_down_on.png;1800; 939
pdp10ki10_size=2950_sw_ADDRESS24_down_off.png;1801; 939
pdp10ki10_size=2950_sw_ADDRESS24_up_on.png;1800; 934
pdp10ki10_size=2950_sw_ADDRESS24_up_off.png;1801; 934
pdp10ki10_size=2950_sw_ADDRESS23_down_on.png;1733; 938
pdp10ki10_size=2950_sw_ADDRESS23_down_off.png;1734; 938
pdp10ki10_size=2950_sw_ADDRESS23_up_on.png;1733; 934
pdp10ki10_size=2950_sw_ADDRESS23_up_off.png;1734; 934
pdp10ki10_size=2950_sw_ADDRESS22_down_on.png;1667; 937
pdp10ki10_size=2950_sw_ADDRESS22_down_off.png;1668; 938
pdp10ki10_size=2950_sw_ADDRESS22_up_on.png;1666; 933
pdp10ki10_size=2950_sw_ADDRESS22_up_off.png;1667; 933
pdp10ki10_size=2950_sw_ADDRESS21_down_on.png;1601; 938
pdp10ki10_size=2950_sw_ADDRESS21_down_off.png;1602; 939
pdp10ki10_size=2950_sw_ADDRESS21_up_on.png;1600; 933
pdp10ki10_size=2950_sw_ADDRESS21_up_off.png;1602; 933
pdp10ki10_size=2950_sw_ADDRESS20_down_on.png;1535; 938
pdp10ki10_size=2950_sw_ADDRESS20_down_off.png;1536; 938
pdp10ki10_size=2950_sw_ADDRESS20_up_on.png;1535; 933
pdp10ki10_size=2950_sw_ADDRESS20_up_off.png;1535; 934
pdp10ki10_size=2950_sw_ADDRESS19_down_on.png;1469; 939
pdp10ki10_size=2950_sw_ADDRESS19_down_off.png;1469; 938
pdp10ki10_size=2950_sw_ADDRESS19_up_on.png;1467; 934
pdp10ki10_size=2950_sw_ADDRESS19_up_off.png;1468; 934
pdp10ki10_size=2950_sw_ADDRESS18_down_on.png;1403; 938
pdp10ki10_size=2950_sw_ADDRESS18_down_off.png;1403; 939
pdp10ki10_size=2950_sw_ADDRESS18_up_on.png;1401; 933
pdp10ki10_size=2950_sw_ADDRESS18_up_off.png;1401; 933
pdp10ki10_size=2950_sw_ADDRESS17_down_on.png;1336; 938
pdp10ki10_size=2950_sw_ADDRESS17_down_off.png;1336; 938
pdp10ki10_size=2950_sw_ADDRESS17_up_on.png;1334; 933
pdp10ki10_size=2950_sw_ADDRESS17_up_off.png;1335; 933
pdp10ki10_size=2950_sw_ADDRESS16_down_on.png;1270; 938
pdp10ki10_size=2950_sw_ADDRESS16_down_off.png;1270; 938
pdp10ki10_size=2950_sw_ADDRESS16_up_on.png;1268; 933
pdp10ki10_size=2950_sw_ADDRESS16_up_off.png;1268; 933
pdp10ki10_size=2950_sw_ADDRESS15_down_on.png;1203; 938
pdp10ki10_size=2950_sw_ADDRESS15_down_off.png;1202; 938
pdp10ki10_size=2950_sw_ADDRESS15_up_on.png;1202; 933
pdp10ki10_size=2950_sw_ADDRESS15_up_off.png;1203; 933
pdp10ki10_size=2950_sw_ADDRESS14_down_on.png;1135; 938
pdp10ki10_size=2950_sw_ADDRESS14_down_off.png;1137; 938
pdp10ki10_size=2950_sw_ADDRESS14_up_on.png;1134; 932
pdp10ki10_size=2950_sw_ADDRESS14_up_off.png;1135; 933
pdp10ki10_size=2950_sw_PAGING_USER_down_on.png;1004; 939
pdp10ki10_size=2950_sw_PAGING_USER_down_off.png;1005; 939
pdp10ki10_size=2950_sw_PAGING_USER_up_on.png;1004; 935
pdp10ki10_size=2950_sw_PAGING_USER_up_off.png;1004; 935
pdp10ki10_size=2950_sw_PAGING_EXEC_down_on.png;936; 938
pdp10ki10_size=2950_sw_PAGING_EXEC_down_off.png;937; 938
pdp10ki10_size=2950_sw_PAGING_EXEC_up_on.png;936; 932
pdp10ki10_size=2950_sw_PAGING_EXEC_up_off.png;936; 933
pdp10ki10_size=2950_led_DATA35_on.png;2548; 857
pdp10ki10_size=2950_led_DATA34_on.png;2478; 857
pdp10ki10_size=2950_led_DATA33_on.png;2415; 857
pdp10ki10_size=2950_led_DATA32_on.png;2349; 859
pdp10ki10_size=2950_led_DATA31_on.png;2281; 860
pdp10ki10_size=2950_led_DATA30_on.png;2217; 861
pdp10ki10_size=2950_led_DATA29_on.png;2147; 858
pdp10ki10_size=2950_led_DATA28_on.png;2083; 858
pdp10ki10_size=2950_led_DATA27_on.png;2019; 858
pdp10ki10_size=2950_led_DATA26_on.png;1950; 859
pdp10ki10_size=2950_led_DATA25_on.png;1886; 859
pdp10ki10_size=2950_led_DATA24_on.png;1822; 858
pdp10ki10_size=2950_led_DATA23_on.png;1752; 858
pdp10ki10_size=2950_led_DATA22_on.png;1688; 863
pdp10ki10_size=2950_led_DATA21_on.png;1619; 858
pdp10ki10_size=2950_led_DATA20_on.png;1555; 858
pdp10ki10_size=2950_led_DATA19_on.png;1491; 858
pdp10ki10_size=2950_led_DATA18_on.png;1421; 859
pdp10ki10_size=2950_led_DATA17_on.png;1357; 859
pdp10ki10_size=2950_led_DATA16_on.png;1293; 858
pdp10ki10_size=2950_led_DATA15_on.png;1224; 859
pdp10ki10_size=2950_led_DATA14_on.png;1155; 860
pdp10ki10_size=2950_led_DATA13_on.png;1091; 864
pdp10ki10_size=2950_led_DATA12_on.png;1027; 864
pdp10ki10_size=2950_led_DATA11_on.png;957; 859
pdp10ki10_size=2950_led_DATA10_on.png;893; 859
pdp10ki10_size=2950_led_DATA09_on.png;829; 860
pdp10ki10_size=2950_led_DATA08_on.png;766; 860
pdp10ki10_size=2950_led_DATA07_on.png;696; 859
pdp10ki10_size=2950_led_DATA06_on.png;632; 860
pdp10ki10_size=2950_led_DATA05_on.png;568; 859
pdp10ki10_size=2950_led_DATA04_on.png;498; 860
pdp10ki10_size=2950_led_DATA03_on.png;434; 860
pdp10ki10_size=2950_led_DATA02_on.png;371; 859
pdp10ki10_size=2950_led_DATA01_on.png;301; 859
pdp10ki10_size=2950_led_DATA00_on.png;237; 860
pdp10ki10_size=2950_led_PROGRAM_DATA_on.png;1463; 822
pdp10ki10_size=2950_led_MEMORY_DATA_on.png;1331; 820
pdp10ki10_size=2950_led_INSTRUCTION35_on.png;2542; 780
pdp10ki10_size=2950_led_INSTRUCTION34_on.png;2478; 779
pdp10ki10_size=2950_led_INSTRUCTION33_on.png;2408; 780
pdp10ki10_size=2950_led_INSTRUCTION32_on.png;2344; 780
pdp10ki10_size=2950_led_INSTRUCTION31_on.png;2280; 781
pdp10ki10_size=2950_led_INSTRUCTION30_on.png;2211; 781
pdp10ki10_size=2950_led_INSTRUCTION29_on.png;2147; 781
pdp10ki10_size=2950_led_INSTRUCTION28_on.png;2078; 780
pdp10ki10_size=2950_led_INSTRUCTION27_on.png;2014; 782
pdp10ki10_size=2950_led_INSTRUCTION26_on.png;1949; 782
pdp10ki10_size=2950_led_INSTRUCTION25_on.png;1886; 779
pdp10ki10_size=2950_led_INSTRUCTION24_on.png;1816; 781
pdp10ki10_size=2950_led_INSTRUCTION23_on.png;1753; 781
pdp10ki10_size=2950_led_INSTRUCTION22_on.png;1688; 782
pdp10ki10_size=2950_led_INSTRUCTION21_on.png;1619; 781
pdp10ki10_size=2950_led_INSTRUCTION20_on.png;1555; 782
pdp10ki10_size=2950_led_INSTRUCTION19_on.png;1491; 779
