filename;left;top
pdp10ki10_size=1200_sw_START_down_on.png;787; 482
pdp10ki10_size=1200_sw_START_down_off.png;788; 483
pdp10ki10_size=1200_sw_START_up_on.png;787; 480
pdp10ki10_size=1200_sw_START_up_off.png;787; 480
pdp10ki10_size=1200_sw_READ_IN_down_on.png;760; 482
pdp10ki10_size=1200_sw_READ_IN_down_off.png;760; 483
pdp10ki10_size=1200_sw_READ_IN_up_on.png;760; 481
pdp10ki10_size=1200_sw_READ_IN_up_off.png;759; 481
pdp10ki10_size=1200_sw_ADDRESS_BREAK_down_on.png;705; 482
pdp10ki10_size=1200_sw_ADDRESS_BREAK_down_off.png;705; 482
pdp10ki10_size=1200_sw_ADDRESS_BREAK_up_on.png;705; 479
pdp10ki10_size=1200_sw_ADDRESS_BREAK_up_off.png;705; 480
pdp10ki10_size=1200_sw_ADDRESS_STOP_down_on.png;678; 482
pdp10ki10_size=1200_sw_ADDRESS_STOP_down_off.png;678; 482
pdp10ki10_size=1200_sw_ADDRESS_STOP_up_on.png;678; 480
pdp10ki10_size=1200_sw_ADDRESS_STOP_up_off.png;678; 480
pdp10ki10_size=1200_sw_WRITE_down_on.png;651; 482
pdp10ki10_size=1200_sw_WRITE_down_off.png;651; 482
pdp10ki10_size=1200_sw_WRITE_up_on.png;651; 480
pdp10ki10_size=1200_sw_WRITE_up_off.png;650; 480
pdp10ki10_size=1200_sw_FETCH_DATA_down_on.png;624; 482
pdp10ki10_size=1200_sw_FETCH_DATA_down_off.png;623; 482
pdp10ki10_size=1200_sw_FETCH_DATA_up_on.png;624; 480
pdp10ki10_size=1200_sw_FETCH_DATA_up_off.png;624; 480
pdp10ki10_size=1200_sw_FETCH_INST_down_on.png;597; 482
pdp10ki10_size=1200_sw_FETCH_INST_down_off.png;597; 482
pdp10ki10_size=1200_sw_FETCH_INST_up_on.png;596; 480
pdp10ki10_size=1200_sw_FETCH_INST_up_off.png;596; 480
pdp10ki10_size=1200_sw_REPEAT_down_on.png;542; 482
pdp10ki10_size=1200_sw_REPEAT_down_off.png;543; 482
pdp10ki10_size=1200_sw_REPEAT_up_on.png;542; 480
pdp10ki10_size=1200_sw_REPEAT_up_off.png;542; 480
pdp10ki10_size=1200_sw_STOP_NXM_down_on.png;515; 481
pdp10ki10_size=1200_sw_STOP_NXM_down_off.png;515; 481
pdp10ki10_size=1200_sw_STOP_NXM_up_on.png;515; 479
pdp10ki10_size=1200_sw_STOP_NXM_up_off.png;515; 479
pdp10ki10_size=1200_sw_STOP_PAR_down_on.png;489; 481
pdp10ki10_size=1200_sw_STOP_PAR_down_off.png;489; 482
pdp10ki10_size=1200_sw_STOP_PAR_up_on.png;488; 479
pdp10ki10_size=1200_sw_STOP_PAR_up_off.png;488; 479
pdp10ki10_size=1200_sw_SINGLE_PULSER_down_on.png;461; 482
pdp10ki10_size=1200_sw_SINGLE_PULSER_down_off.png;461; 482
pdp10ki10_size=1200_sw_SINGLE_PULSER_up_on.png;461; 480
pdp10ki10_size=1200_sw_SINGLE_PULSER_up_off.png;461; 480
pdp10ki10_size=1200_sw_SINGLE_INST_down_on.png;434; 482
pdp10ki10_size=1200_sw_SINGLE_INST_down_off.png;434; 482
pdp10ki10_size=1200_sw_SINGLE_INST_up_on.png;433; 480
pdp10ki10_size=1200_sw_SINGLE_INST_up_off.png;433; 480
pdp10ki10_size=1200_sw_DATA_LOAD_down_on.png;1098; 432
pdp10ki10_size=1200_sw_DATA_LOAD_down_off.png;1098; 432
pdp10ki10_size=1200_sw_DATA_LOAD_up_on.png;1097; 430
pdp10ki10_size=1200_sw_DATA_LOAD_up_off.png;1097; 429
pdp10ki10_size=1200_sw_DATA_CLEAR_down_on.png;1070; 432
pdp10ki10_size=1200_sw_DATA_CLEAR_down_off.png;1070; 432
pdp10ki10_size=1200_sw_DATA_CLEAR_up_on.png;1070; 430
pdp10ki10_size=1200_sw_DATA_CLEAR_up_off.png;1069; 430
pdp10ki10_size=1200_sw_DATA35_down_on.png;1031; 432
pdp10ki10_size=1200_sw_DATA35_down_off.png;1031; 432
pdp10ki10_size=1200_sw_DATA35_up_on.png;1031; 430
pdp10ki10_size=1200_sw_DATA35_up_off.png;1031; 430
pdp10ki10_size=1200_sw_DATA34_down_on.png;1004; 431
pdp10ki10_size=1200_sw_DATA34_down_off.png;1003; 432
pdp10ki10_size=1200_sw_DATA34_up_on.png;1003; 430
pdp10ki10_size=1200_sw_DATA34_up_off.png;1004; 430
pdp10ki10_size=1200_sw_DATA33_down_on.png;976; 431
pdp10ki10_size=1200_sw_DATA33_down_off.png;976; 431
pdp10ki10_size=1200_sw_DATA33_up_on.png;976; 429
pdp10ki10_size=1200_sw_DATA33_up_off.png;976; 429
pdp10ki10_size=1200_sw_DATA32_down_on.png;948; 431
pdp10ki10_size=1200_sw_DATA32_down_off.png;949; 432
pdp10ki10_size=1200_sw_DATA32_up_on.png;949; 429
pdp10ki10_size=1200_sw_DATA32_up_off.png;949; 430
pdp10ki10_size=1200_sw_DATA31_down_on.png;922; 431
pdp10ki10_size=1200_sw_DATA31_down_off.png;922; 431
pdp10ki10_size=1200_sw_DATA31_up_on.png;922; 429
pdp10ki10_size=1200_sw_DATA31_up_off.png;922; 429
pdp10ki10_size=1200_sw_DATA30_down_on.png;895; 431
pdp10ki10_size=1200_sw_DATA30_down_off.png;895; 431
pdp10ki10_size=1200_sw_DATA30_up_on.png;895; 429
pdp10ki10_size=1200_sw_DATA30_up_off.png;895; 429
pdp10ki10_size=1200_sw_DATA29_down_on.png;868; 431
pdp10ki10_size=1200_sw_DATA29_down_off.png;868; 431
pdp10ki10_size=1200_sw_DATA29_up_on.png;868; 429
pdp10ki10_size=1200_sw_DATA29_up_off.png;868; 429
pdp10ki10_size=1200_sw_DATA28_down_on.png;841; 431
pdp10ki10_size=1200_sw_DATA28_down_off.png;841; 431
pdp10ki10_size=1200_sw_DATA28_up_on.png;842; 429
pdp10ki10_size=1200_sw_DATA28_up_off.png;841; 429
pdp10ki10_size=1200_sw_DATA27_down_on.png;813; 431
pdp10ki10_size=1200_sw_DATA27_down_off.png;813; 431
pdp10ki10_size=1200_sw_DATA27_up_on.png;813; 429
pdp10ki10_size=1200_sw_DATA27_up_off.png;814; 429
pdp10ki10_size=1200_sw_DATA26_down_on.png;786; 431
pdp10ki10_size=1200_sw_DATA26_down_off.png;786; 431
pdp10ki10_size=1200_sw_DATA26_up_on.png;786; 429
pdp10ki10_size=1200_sw_DATA26_up_off.png;786; 429
pdp10ki10_size=1200_sw_DATA25_down_on.png;759; 431
pdp10ki10_size=1200_sw_DATA25_down_off.png;759; 431
pdp10ki10_size=1200_sw_DATA25_up_on.png;759; 429
pdp10ki10_size=1200_sw_DATA25_up_off.png;759; 429
pdp10ki10_size=1200_sw_DATA24_down_on.png;732; 431
pdp10ki10_size=1200_sw_DATA24_down_off.png;732; 431
pdp10ki10_size=1200_sw_DATA24_up_on.png;732; 429
pdp10ki10_size=1200_sw_DATA24_up_off.png;732; 429
pdp10ki10_size=1200_sw_DATA23_down_on.png;705; 431
pdp10ki10_size=1200_sw_DATA23_down_off.png;705; 431
pdp10ki10_size=1200_sw_DATA23_up_on.png;705; 429
pdp10ki10_size=1200_sw_DATA23_up_off.png;705; 429
pdp10ki10_size=1200_sw_DATA22_down_on.png;678; 431
pdp10ki10_size=1200_sw_DATA22_down_off.png;678; 432
pdp10ki10_size=1200_sw_DATA22_up_on.png;678; 429
pdp10ki10_size=1200_sw_DATA22_up_off.png;678; 429
pdp10ki10_size=1200_sw_DATA21_down_on.png;651; 431
pdp10ki10_size=1200_sw_DATA21_down_off.png;651; 431
pdp10ki10_size=1200_sw_DATA21_up_on.png;651; 429
pdp10ki10_size=1200_sw_DATA21_up_off.png;651; 429
pdp10ki10_size=1200_sw_DATA20_down_on.png;624; 431
pdp10ki10_size=1200_sw_DATA20_down_off.png;624; 431
pdp10ki10_size=1200_sw_DATA20_up_on.png;624; 429
pdp10ki10_size=1200_sw_DATA20_up_off.png;624; 429
pdp10ki10_size=1200_sw_DATA19_down_on.png;596; 431
pdp10ki10_size=1200_sw_DATA19_down_off.png;596; 431
pdp10ki10_size=1200_sw_DATA19_up_on.png;597; 429
pdp10ki10_size=1200_sw_DATA19_up_off.png;597; 429
pdp10ki10_size=1200_sw_DATA18_down_on.png;569; 431
pdp10ki10_size=1200_sw_DATA18_down_off.png;570; 431
pdp10ki10_size=1200_sw_DATA18_up_on.png;569; 429
pdp10ki10_size=1200_sw_DATA18_up_off.png;569; 429
pdp10ki10_size=1200_sw_DATA17_down_on.png;542; 431
pdp10ki10_size=1200_sw_DATA17_down_off.png;542; 431
pdp10ki10_size=1200_sw_DATA17_up_on.png;542; 429
pdp10ki10_size=1200_sw_DATA17_up_off.png;542; 429
pdp10ki10_size=1200_sw_DATA16_down_on.png;515; 431
pdp10ki10_size=1200_sw_DATA16_down_off.png;515; 432
pdp10ki10_size=1200_sw_DATA16_up_on.png;515; 429
pdp10ki10_size=1200_sw_DATA16_up_off.png;515; 429
pdp10ki10_size=1200_sw_DATA15_down_on.png;487; 431
pdp10ki10_size=1200_sw_DATA15_down_off.png;488; 431
pdp10ki10_size=1200_sw_DATA15_up_on.png;488; 429
pdp10ki10_size=1200_sw_DATA15_up_off.png;488; 429
pdp10ki10_size=1200_sw_DATA14_down_on.png;462; 431
pdp10ki10_size=1200_sw_DATA14_down_off.png;461; 431
pdp10ki10_size=1200_sw_DATA14_up_on.png;461; 429
pdp10ki10_size=1200_sw_DATA14_up_off.png;461; 429
pdp10ki10_size=1200_sw_DATA13_down_on.png;434; 431
pdp10ki10_size=1200_sw_DATA13_down_off.png;434; 431
pdp10ki10_size=1200_sw_DATA13_up_on.png;434; 429
pdp10ki10_size=1200_sw_DATA13_up_off.png;434; 429
pdp10ki10_size=1200_sw_DATA12_down_on.png;407; 431
pdp10ki10_size=1200_sw_DATA12_down_off.png;407; 431
pdp10ki10_size=1200_sw_DATA12_up_on.png;407; 429
pdp10ki10_size=1200_sw_DATA12_up_off.png;407; 429
pdp10ki10_size=1200_sw_DATA11_down_on.png;380; 431
pdp10ki10_size=1200_sw_DATA11_down_off.png;380; 432
pdp10ki10_size=1200_sw_DATA11_up_on.png;379; 430
pdp10ki10_size=1200_sw_DATA11_up_off.png;379; 429
pdp10ki10_size=1200_sw_DATA10_down_on.png;353; 431
pdp10ki10_size=1200_sw_DATA10_down_off.png;354; 431
pdp10ki10_size=1200_sw_DATA10_up_on.png;353; 429
pdp10ki10_size=1200_sw_DATA10_up_off.png;353; 429
pdp10ki10_size=1200_sw_DATA09_down_on.png;327; 431
pdp10ki10_size=1200_sw_DATA09_down_off.png;327; 431
pdp10ki10_size=1200_sw_DATA09_up_on.png;327; 429
pdp10ki10_size=1200_sw_DATA09_up_off.png;326; 429
pdp10ki10_size=1200_sw_DATA08_down_on.png;299; 431
pdp10ki10_size=1200_sw_DATA08_down_off.png;300; 431
pdp10ki10_size=1200_sw_DATA08_up_on.png;299; 429
pdp10ki10_size=1200_sw_DATA08_up_off.png;299; 429
pdp10ki10_size=1200_sw_DATA07_down_on.png;273; 431
pdp10ki10_size=1200_sw_DATA07_down_off.png;273; 431
pdp10ki10_size=1200_sw_DATA07_up_on.png;272; 429
pdp10ki10_size=1200_sw_DATA07_up_off.png;272; 429
pdp10ki10_size=1200_sw_DATA06_down_on.png;246; 431
pdp10ki10_size=1200_sw_DATA06_down_off.png;246; 431
pdp10ki10_size=1200_sw_DATA06_up_on.png;245; 429
pdp10ki10_size=1200_sw_DATA06_up_off.png;245; 429
pdp10ki10_size=1200_sw_DATA05_down_on.png;218; 431
pdp10ki10_size=1200_sw_DATA05_down_off.png;219; 431
pdp10ki10_size=1200_sw_DATA05_up_on.png;217; 429
pdp10ki10_size=1200_sw_DATA05_up_off.png;218; 429
pdp10ki10_size=1200_sw_DATA04_down_on.png;191; 431
pdp10ki10_size=1200_sw_DATA04_down_off.png;191; 431
pdp10ki10_size=1200_sw_DATA04_up_on.png;191; 429
pdp10ki10_size=1200_sw_DATA04_up_off.png;190; 429
pdp10ki10_size=1200_sw_DATA03_down_on.png;164; 431
pdp10ki10_size=1200_sw_DATA03_down_off.png;164; 431
pdp10ki10_size=1200_sw_DATA03_up_on.png;164; 429
pdp10ki10_size=1200_sw_DATA03_up_off.png;163; 429
pdp10ki10_size=1200_sw_DATA02_down_on.png;138; 432
pdp10ki10_size=1200_sw_DATA02_down_off.png;138; 432
pdp10ki10_size=1200_sw_DATA02_up_on.png;136; 429
pdp10ki10_size=1200_sw_DATA02_up_off.png;137; 429
pdp10ki10_size=1200_sw_DATA01_down_on.png;111; 432
pdp10ki10_size=1200_sw_DATA01_down_off.png;111; 432
pdp10ki10_size=1200_sw_DATA01_up_on.png;109; 429
pdp10ki10_size=1200_sw_DATA01_up_off.png;109; 430
pdp10ki10_size=1200_sw_DATA00_down_on.png;83; 432
pdp10ki10_size=1200_sw_DATA00_down_off.png;84; 432
pdp10ki10_size=1200_sw_DATA00_up_on.png;82; 430
pdp10ki10_size=1200_sw_DATA00_up_off.png;82; 430
pdp10ki10_size=1200_sw_ADDRESS_LOAD_down_on.png;1095; 381
pdp10ki10_size=1200_sw_ADDRESS_LOAD_down_off.png;1095; 382
pdp10ki10_size=1200_sw_ADDRESS_LOAD_up_on.png;1094; 379
pdp10ki10_size=1200_sw_ADDRESS_LOAD_up_off.png;1095; 379
pdp10ki10_size=1200_sw_ADDRESS_CLEAR_down_on.png;1066; 382
pdp10ki10_size=1200_sw_ADDRESS_CLEAR_down_off.png;1066; 382
pdp10ki10_size=1200_sw_ADDRESS_CLEAR_up_on.png;1067; 380
pdp10ki10_size=1200_sw_ADDRESS_CLEAR_up_off.png;1067; 380
pdp10ki10_size=1200_sw_ADDRESS35_down_on.png;1029; 381
pdp10ki10_size=1200_sw_ADDRESS35_down_off.png;1029; 381
pdp10ki10_size=1200_sw_ADDRESS35_up_on.png;1029; 379
pdp10ki10_size=1200_sw_ADDRESS35_up_off.png;1029; 379
pdp10ki10_size=1200_sw_ADDRESS34_down_on.png;1002; 382
pdp10ki10_size=1200_sw_ADDRESS34_down_off.png;1002; 382
pdp10ki10_size=1200_sw_ADDRESS34_up_on.png;1002; 379
pdp10ki10_size=1200_sw_ADDRESS34_up_off.png;1002; 380
pdp10ki10_size=1200_sw_ADDRESS33_down_on.png;975; 381
pdp10ki10_size=1200_sw_ADDRESS33_down_off.png;975; 381
pdp10ki10_size=1200_sw_ADDRESS33_up_on.png;975; 379
pdp10ki10_size=1200_sw_ADDRESS33_up_off.png;975; 379
pdp10ki10_size=1200_sw_ADDRESS32_down_on.png;948; 381
pdp10ki10_size=1200_sw_ADDRESS32_down_off.png;949; 382
pdp10ki10_size=1200_sw_ADDRESS32_up_on.png;948; 379
pdp10ki10_size=1200_sw_ADDRESS32_up_off.png;948; 379
pdp10ki10_size=1200_sw_ADDRESS31_down_on.png;921; 382
pdp10ki10_size=1200_sw_ADDRESS31_down_off.png;921; 382
pdp10ki10_size=1200_sw_ADDRESS31_up_on.png;921; 379
pdp10ki10_size=1200_sw_ADDRESS31_up_off.png;921; 379
pdp10ki10_size=1200_sw_ADDRESS30_down_on.png;894; 381
pdp10ki10_size=1200_sw_ADDRESS30_down_off.png;894; 381
pdp10ki10_size=1200_sw_ADDRESS30_up_on.png;894; 379
pdp10ki10_size=1200_sw_ADDRESS30_up_off.png;894; 379
pdp10ki10_size=1200_sw_ADDRESS29_down_on.png;867; 382
pdp10ki10_size=1200_sw_ADDRESS29_down_off.png;867; 382
pdp10ki10_size=1200_sw_ADDRESS29_up_on.png;867; 379
pdp10ki10_size=1200_sw_ADDRESS29_up_off.png;867; 380
pdp10ki10_size=1200_sw_ADDRESS28_down_on.png;840; 381
pdp10ki10_size=1200_sw_ADDRESS28_down_off.png;840; 381
pdp10ki10_size=1200_sw_ADDRESS28_up_on.png;840; 379
pdp10ki10_size=1200_sw_ADDRESS28_up_off.png;840; 379
pdp10ki10_size=1200_sw_ADDRESS27_down_on.png;813; 381
pdp10ki10_size=1200_sw_ADDRESS27_down_off.png;813; 381
pdp10ki10_size=1200_sw_ADDRESS27_up_on.png;813; 379
pdp10ki10_size=1200_sw_ADDRESS27_up_off.png;813; 379
pdp10ki10_size=1200_sw_ADDRESS26_down_on.png;786; 382
pdp10ki10_size=1200_sw_ADDRESS26_down_off.png;786; 382
pdp10ki10_size=1200_sw_ADDRESS26_up_on.png;786; 379
pdp10ki10_size=1200_sw_ADDRESS26_up_off.png;786; 379
pdp10ki10_size=1200_sw_ADDRESS25_down_on.png;759; 382
pdp10ki10_size=1200_sw_ADDRESS25_down_off.png;759; 382
pdp10ki10_size=1200_sw_ADDRESS25_up_on.png;759; 380
pdp10ki10_size=1200_sw_ADDRESS25_up_off.png;759; 380
pdp10ki10_size=1200_sw_ADDRESS24_down_on.png;732; 382
pdp10ki10_size=1200_sw_ADDRESS24_down_off.png;732; 382
pdp10ki10_size=1200_sw_ADDRESS24_up_on.png;732; 380
pdp10ki10_size=1200_sw_ADDRESS24_up_off.png;732; 380
pdp10ki10_size=1200_sw_ADDRESS23_down_on.png;705; 381
pdp10ki10_size=1200_sw_ADDRESS23_down_off.png;705; 381
pdp10ki10_size=1200_sw_ADDRESS23_up_on.png;705; 379
pdp10ki10_size=1200_sw_ADDRESS23_up_off.png;705; 379
pdp10ki10_size=1200_sw_ADDRESS22_down_on.png;678; 381
pdp10ki10_size=1200_sw_ADDRESS22_down_off.png;678; 381
pdp10ki10_size=1200_sw_ADDRESS22_up_on.png;678; 379
pdp10ki10_size=1200_sw_ADDRESS22_up_off.png;678; 379
pdp10ki10_size=1200_sw_ADDRESS21_down_on.png;651; 381
pdp10ki10_size=1200_sw_ADDRESS21_down_off.png;651; 382
pdp10ki10_size=1200_sw_ADDRESS21_up_on.png;651; 379
pdp10ki10_size=1200_sw_ADDRESS21_up_off.png;651; 379
pdp10ki10_size=1200_sw_ADDRESS20_down_on.png;624; 381
pdp10ki10_size=1200_sw_ADDRESS20_down_off.png;624; 381
pdp10ki10_size=1200_sw_ADDRESS20_up_on.png;624; 379
pdp10ki10_size=1200_sw_ADDRESS20_up_off.png;624; 379
pdp10ki10_size=1200_sw_ADDRESS19_down_on.png;597; 382
pdp10ki10_size=1200_sw_ADDRESS19_down_off.png;597; 381
pdp10ki10_size=1200_sw_ADDRESS19_up_on.png;597; 379
pdp10ki10_size=1200_sw_ADDRESS19_up_off.png;597; 380
pdp10ki10_size=1200_sw_ADDRESS18_down_on.png;570; 381
pdp10ki10_size=1200_sw_ADDRESS18_down_off.png;570; 382
pdp10ki10_size=1200_sw_ADDRESS18_up_on.png;570; 379
pdp10ki10_size=1200_sw_ADDRESS18_up_off.png;570; 379
pdp10ki10_size=1200_sw_ADDRESS17_down_on.png;543; 381
pdp10ki10_size=1200_sw_ADDRESS17_down_off.png;543; 381
pdp10ki10_size=1200_sw_ADDRESS17_up_on.png;542; 379
pdp10ki10_size=1200_sw_ADDRESS17_up_off.png;543; 379
pdp10ki10_size=1200_sw_ADDRESS16_down_on.png;516; 381
pdp10ki10_size=1200_sw_ADDRESS16_down_off.png;516; 381
pdp10ki10_size=1200_sw_ADDRESS16_up_on.png;516; 379
pdp10ki10_size=1200_sw_ADDRESS16_up_off.png;516; 379
pdp10ki10_size=1200_sw_ADDRESS15_down_on.png;489; 381
pdp10ki10_size=1200_sw_ADDRESS15_down_off.png;489; 381
pdp10ki10_size=1200_sw_ADDRESS15_up_on.png;489; 379
pdp10ki10_size=1200_sw_ADDRESS15_up_off.png;489; 379
pdp10ki10_size=1200_sw_ADDRESS14_down_on.png;462; 381
pdp10ki10_size=1200_sw_ADDRESS14_down_off.png;462; 381
pdp10ki10_size=1200_sw_ADDRESS14_up_on.png;461; 379
pdp10ki10_size=1200_sw_ADDRESS14_up_off.png;462; 379
pdp10ki10_size=1200_sw_PAGING_USER_down_on.png;408; 382
pdp10ki10_size=1200_sw_PAGING_USER_down_off.png;408; 382
pdp10ki10_size=1200_sw_PAGING_USER_up_on.png;408; 380
pdp10ki10_size=1200_sw_PAGING_USER_up_off.png;408; 380
pdp10ki10_size=1200_sw_PAGING_EXEC_down_on.png;381; 381
pdp10ki10_size=1200_sw_PAGING_EXEC_down_off.png;381; 381
pdp10ki10_size=1200_sw_PAGING_EXEC_up_on.png;381; 379
pdp10ki10_size=1200_sw_PAGING_EXEC_up_off.png;381; 379
pdp10ki10_size=1200_led_DATA35_on.png;1036; 350
pdp10ki10_size=1200_led_DATA34_on.png;1008; 350
pdp10ki10_size=1200_led_DATA33_on.png;983; 349
pdp10ki10_size=1200_led_DATA32_on.png;955; 350
pdp10ki10_size=1200_led_DATA31_on.png;929; 349
pdp10ki10_size=1200_led_DATA30_on.png;901; 350
pdp10ki10_size=1200_led_DATA29_on.png;873; 349
pdp10ki10_size=1200_led_DATA28_on.png;847; 349
pdp10ki10_size=1200_led_DATA27_on.png;821; 349
pdp10ki10_size=1200_led_DATA26_on.png;793; 349
pdp10ki10_size=1200_led_DATA25_on.png;767; 349
pdp10ki10_size=1200_led_DATA24_on.png;741; 350
pdp10ki10_size=1200_led_DATA23_on.png;713; 349
pdp10ki10_size=1200_led_DATA22_on.png;686; 350
pdp10ki10_size=1200_led_DATA21_on.png;658; 351
pdp10ki10_size=1200_led_DATA20_on.png;632; 349
pdp10ki10_size=1200_led_DATA19_on.png;606; 349
pdp10ki10_size=1200_led_DATA18_on.png;578; 349
pdp10ki10_size=1200_led_DATA17_on.png;553; 351
pdp10ki10_size=1200_led_DATA16_on.png;526; 349
pdp10ki10_size=1200_led_DATA15_on.png;499; 349
pdp10ki10_size=1200_led_DATA14_on.png;469; 349
pdp10ki10_size=1200_led_DATA13_on.png;443; 351
pdp10ki10_size=1200_led_DATA12_on.png;417; 351
pdp10ki10_size=1200_led_DATA11_on.png;389; 349
pdp10ki10_size=1200_led_DATA10_on.png;364; 349
pdp10ki10_size=1200_led_DATA09_on.png;337; 351
pdp10ki10_size=1200_led_DATA08_on.png;311; 351
pdp10ki10_size=1200_led_DATA07_on.png;283; 349
pdp10ki10_size=1200_led_DATA06_on.png;257; 349
pdp10ki10_size=1200_led_DATA05_on.png;231; 349
pdp10ki10_size=1200_led_DATA04_on.png;202; 350
pdp10ki10_size=1200_led_DATA03_on.png;176; 349
pdp10ki10_size=1200_led_DATA02_on.png;151; 349
pdp10ki10_size=1200_led_DATA01_on.png;122; 349
pdp10ki10_size=1200_led_DATA00_on.png;97; 350
pdp10ki10_size=1200_led_PROGRAM_DATA_on.png;595; 334
pdp10ki10_size=1200_led_MEMORY_DATA_on.png;541; 334
pdp10ki10_size=1200_led_INSTRUCTION35_on.png;1034; 319
pdp10ki10_size=1200_led_INSTRUCTION34_on.png;1008; 317
pdp10ki10_size=1200_led_INSTRUCTION33_on.png;979; 317
pdp10ki10_size=1200_led_INSTRUCTION32_on.png;953; 317
pdp10ki10_size=1200_led_INSTRUCTION31_on.png;927; 319
pdp10ki10_size=1200_led_INSTRUCTION30_on.png;899; 317
pdp10ki10_size=1200_led_INSTRUCTION29_on.png;873; 317
pdp10ki10_size=1200_led_INSTRUCTION28_on.png;845; 317
pdp10ki10_size=1200_led_INSTRUCTION27_on.png;819; 319
pdp10ki10_size=1200_led_INSTRUCTION26_on.png;793; 319
pdp10ki10_size=1200_led_INSTRUCTION25_on.png;767; 317
pdp10ki10_size=1200_led_INSTRUCTION24_on.png;739; 317
pdp10ki10_size=1200_led_INSTRUCTION23_on.png;713; 318
pdp10ki10_size=1200_led_INSTRUCTION22_on.png;686; 318
pdp10ki10_size=1200_led_INSTRUCTION21_on.png;658; 317
pdp10ki10_size=1200_led_INSTRUCTION20_on.png;632; 318
pdp10ki10_size=1200_led_INSTRUCTION19_on.png;607; 317
pdp10ki10_size=1200_led_INSTRUCTION18_on.png;580; 317
pdp10ki10_size=1200_led_INSTRUCTION17_on.png;552; 318
pdp10ki10_size=1200_led_INSTRUCTION16_on.png;526; 317
pdp10ki10_size=1200_led_INSTRUCTION15_on.png;498; 317
pdp10ki10_size=1200_led_INSTRUCTION14_on.png;471; 317
pdp10ki10_size=1200_led_INSTRUCTION13_on.png;445; 318
pdp10ki10_size=1200_led_INSTRUCTION12_on.png;418; 318
pdp10ki10_size=1200_led_INSTRUCTION11_on.png;391; 318
pdp10ki10_size=1200_led_INSTRUCTION10_on.png;363; 318
pdp10ki10_size=1200_led_INSTRUCTION09_on.png;337; 318
pdp10ki10_size=1200_led_INSTRUCTION08_on.png;311; 318
pdp10ki10_size=1200_led_INSTRUCTION07_on.png;283; 318
pdp10ki10_size=1200_led_INSTRUCTION06_on.png;259; 318
pdp10ki10_size=1200_led_INSTRUCTION05_on.png;231; 317
pdp10ki10_size=1200_led_INSTRUCTION04_on.png;204; 318
